compound_id,smiles,score
ZINC_250K_3808,CCCc1c(CCl)cnn1C,0.34056202
ZINC_250K_4930,COC(=O)C(C)(C)C(C)(C)[NH2+]C1CCCC1,0.34056193
ZINC_250K_3937,Cc1ccc2c(=O)cc([O-])oc2c1,0.34056187
ZINC_250K_4161,C[C@@H](C#N)CN(C)C(=O)C1[C@H]2CCC[C@@H]12,0.3405618
ZINC_250K_6000,CC[C@H](C)C[NH+](C)C[C@H](N)c1ccc(C(C)(C)C)cc1,0.34056178
ZINC_250K_4973,CN(C)c1cc[n+](C[C@H](O)CCl)cc1,0.34056175
ZINC_250K_8879,COc1cc(Br)cc(/C=C2/NC(=O)NC2=O)c1OC,0.34056163
ZINC_250K_7244,CCN[C@@]1(C#N)CCC[C@H]([NH+]2CCC(C)(C)CC2)C1,0.34056163
ZINC_250K_4994,CCC[C@@H]1CC[C@H](C[NH3+])[C@H]([NH+]2C[C@H](C)C[C@H](C)C2)C1,0.34056154
ZINC_250K_5470,Cc1ccc([C@@H](O)[C@@H]2CSCCS2)cc1,0.34056118
ZINC_250K_3633,CCNC(=O)C1CC[NH+](C2CCC(C(C)C)CC2)CC1,0.34056076
ZINC_250K_2960,COc1cc(Br)c(C[NH2+]C[C@H](C)O)cc1OC,0.3405607
ZINC_250K_9297,CC[C@@H]1CC[C@@H]([NH2+][C@@H]2CCCCC2(C)C)C1,0.34056067
ZINC_250K_3537,CC[C@H](C)[C@@H](CO)c1ccccc1C,0.3405606
ZINC_250K_5,CC[NH+](CC)[C@](C)(CC)[C@H](O)c1cscc1Br,0.34056044
ZINC_250K_4073,CC(C)(C#N)[C@](C)(O)c1cccs1,0.3405604
ZINC_250K_4538,OCc1cccc(-c2ncccn2)c1,0.34056026
ZINC_250K_8581,Clc1ccc(/C=N\N2CCCC2)cc1,0.34056002
ZINC_250K_8885,COC(=O)[C@H]1CSC(=O)N1,0.34055966
ZINC_250K_2705,CCN[C@@H]1[C@H]([NH+]2CCC[C@H]3CCC[C@@H]32)CCC1(C)C,0.34055948
ZINC_250K_6590,CN(CCC(N)=[NH2+])Cc1ccccc1,0.34055936
ZINC_250K_7195,NC(=O)c1nn(-c2ccccc2)nc1N,0.34055933
ZINC_250K_3174,CC(C)(O)CC[NH2+][C@H]1CCCS(=O)(=O)C1,0.3405593
ZINC_250K_940,O=C([O-])CC1=C(C(=O)[O-])CCCC1,0.34055927
ZINC_250K_4890,Cc1ccccc1-n1nc(C(C)(C)C)c(Br)c1N,0.34055927
ZINC_250K_8707,C[NH+](CC(C)(CO)CO)[C@H]1CCC[C@H](C2CC2)C1,0.34055874
ZINC_250K_5834,N#C[C@H](Nc1cccc2ccccc12)c1ccccc1,0.34055856
ZINC_250K_8577,CC(C)([NH3+])C#CCc1nc(C(C)(C)C)cs1,0.3405585
ZINC_250K_2140,CCN(CC(C)(C)O)C(=O)[C@H]1C[C@@H]2C=C[C@H]1C2,0.3405585
ZINC_250K_5031,C[C@H]([NH2+][C@@H]1CCOC2(CCCC2)C1)[C@@H]1CCCO1,0.34055814
ZINC_250K_10239,CC(C)C1(C[NH2+][C@H](C)c2nccs2)CC1,0.34055802
ZINC_250K_1637,Cc1cscc1C[NH2+][C@H]1CCC[C@@H](C)C1,0.34055793
ZINC_250K_967,CC[C@](C)(C[NH3+])[C@H](O)c1ccc2c(c1)OCO2,0.34055775
ZINC_250K_9791,CC[NH2+][C@H]1CC[C@@H]([NH+]2CCCC2(C)C)C1,0.34055772
ZINC_250K_188,CC#CCC(=O)C1([NH+](CC)CC)CCCC1,0.3405576
ZINC_250K_5216,COC(=O)c1sc(C)cc1O,0.34055746
ZINC_250K_7562,O=C1C=CC(=O)N1CNc1ccccc1,0.34055734
ZINC_250K_2355,C[C@@]1(C(=O)[O-])CCCCCC[C@@H]1O,0.34055728
ZINC_250K_9907,COC(=O)C1(OC)CCOCC1,0.34055728
ZINC_250K_5171,C[C@H]1CN([C@@H](C[NH3+])c2cncn2C)C[C@@H]1C,0.34055725
ZINC_250K_1821,CC[C@H](CC[NH3+])N1CCCN(CC(F)(F)F)CC1,0.34055722
ZINC_250K_1072,CN(c1ncncc1N)[C@H]1CCSC1,0.34055683
ZINC_250K_1946,Cc1cccc(F)c1[C@H](N)C(F)(F)F,0.3405565
ZINC_250K_4648,Cc1cc(C)c(N2C(N)=NC(N)=NC2(C)C)c(C)c1,0.34055644
ZINC_250K_8300,C[NH2+][C@]1(C(=O)[O-])CCC[C@@H]([NH+]2CC[C@@H](C)C2)C1,0.34055603
ZINC_250K_2406,N#Cc1nn(C(N)=O)c(N)c1C#N,0.34055573
ZINC_250K_9574,C1C[C@H](C2CC2)C[C@H]([NH+]2CC[C@]3(CCOC3)C2)C1,0.34055564
ZINC_250K_73,C[C@H]([NH3+])c1nc2cc(C(F)(F)F)ccc2n1C,0.34055558
ZINC_250K_7231,CC(=O)NCCNC(=O)N(C)[C@@H](C)C1CC1,0.34055528
ZINC_250K_5871,C[NH2+][C@@H](c1csc(I)c1)[C@@H](C)c1ccncc1,0.34055516
ZINC_250K_3426,Cc1cscc1C[NH2+]CC[C@@H]1CSCCN1,0.3405551
ZINC_250K_4528,CCCCCN1C(=O)CSC1=S,0.3405551
ZINC_250K_6513,C[C@H](CCCO)[NH2+][C@@H](C)c1cnccn1,0.34055495
ZINC_250K_1000,[NH3+][C@@H](CSCc1nccs1)C(=O)[O-],0.3405548
ZINC_250K_4256,C[S@@](=O)c1c(Cl)cc(Cl)c(N)c1[N+](=O)[O-],0.3405547
ZINC_250K_2329,CC[C@H](O)[C@@]1(C#N)CCC[C@H](C)C1,0.34055445
ZINC_250K_451,COc1cc(F)c([C@H]([NH3+])c2ccc(SC)cc2)cc1OC,0.3405544
ZINC_250K_8120,C[C@@H](CCl)C[NH+](C)[C@@H](C)Cc1cccs1,0.34055433
ZINC_250K_2542,C[C@@H]([NH3+])C(=O)N1CC[C@@H](O)C1,0.3405543
ZINC_250K_1787,CCc1ccc([C@H](N)CC[NH+](CC)CC)cc1,0.34055412
ZINC_250K_7512,C[NH2+][C@@H]1CC[C@@H](C)C[C@H]1CN(C)C[C@@H]1CCC[NH+]1C,0.3405539
ZINC_250K_1731,CC(C)c1ccc([C@@H]2C[NH2+][C@@H](C)[C@@H](C)O2)cc1,0.34055388
ZINC_250K_2524,C=CCN(CC=C)C[C@@H]1CCC(C)(C)[C@H]1[NH2+]C,0.3405538
ZINC_250K_3021,CC[C@]1(C)NN(c2ccccc2)C([S-])=[NH+]1,0.3405537
ZINC_250K_3073,C[C@@H](C(=O)N(C)C)[NH+](CC(=O)[O-])C(C)(C)C,0.34055343
ZINC_250K_9939,CC[C@H](C)N1C(=O)[C@@H](C)NC(=O)C1(C)C,0.34055313
ZINC_250K_3749,CCOc1c(Br)cc(Br)cc1/C=C/C[NH2+]C,0.3405531
ZINC_250K_7458,Fc1ccc([C@@H](Br)Cc2ccncc2)c(F)c1F,0.3405529
ZINC_250K_571,CC(C)C[C@](C)(O)CNC(=O)CC[C@H](C)O,0.34055233
ZINC_250K_10249,C[C@@H](C#N)S(=O)(=O)N(C)C[C@@H]1CCC[NH+]1C,0.34055233
ZINC_250K_8461,COc1cc([C@H]([NH3+])C(=O)[O-])cc(I)c1OC,0.3405523
ZINC_250K_5461,CC(C)CC[C@H]([NH3+])c1cc(F)cc(Br)c1,0.3405522
ZINC_250K_4595,CC(C)CCC(=O)N1C[C@H](C)O[C@@H](C)C1,0.34055218
ZINC_250K_8739,CC[NH2+]C1CCC([NH+](C)[C@@H]2CCC[C@H](OC)C2)CC1,0.34055218
ZINC_250K_843,COC[C@H](O)C[NH+]1CCC(C)(C)C1,0.34055212
ZINC_250K_593,CC(C)c1ccc(CNC(N)=[NH2+])cc1,0.34055197
ZINC_250K_6943,C[C@@H]([NH3+])Cc1nc(-c2cncc(Br)c2)no1,0.34055173
ZINC_250K_1638,COc1ccc(/C=C/C2=[NH+]CCN2)cc1,0.34055158
ZINC_250K_5201,C[C@@H](NS(N)(=O)=O)c1ccc(-c2ccc(F)cc2)cc1,0.3405515
ZINC_250K_5108,Fc1cnc2[nH]cc(I)c2c1I,0.3405513
ZINC_250K_2210,Cc1ccc([C@@H](C)NC2=[NH+]CCC2)cc1,0.34055123
ZINC_250K_9578,O=CC[NH+]1CCC(N2CCOCC2)CC1,0.340551
ZINC_250K_5133,Cc1nc(CCl)[nH]c(=O)c1F,0.34055096
ZINC_250K_2504,CCCC1(Cc2c(C)cc(C)cc2C)C[NH2+]C1,0.3405509
ZINC_250K_2914,CN(C)C(=O)O[C@@H]1CCCC[C@H]1C[NH3+],0.3405509
ZINC_250K_153,C[C@H]1CCC[C@](C#N)([C@]2(O)CCCCC2(C)C)C1,0.34055063
ZINC_250K_5172,CCCSc1nc(C)[nH]c1[N+](=O)[O-],0.3405506
ZINC_250K_6473,Cc1c(-c2ccccc2)nn(C)c1N,0.34055054
ZINC_250K_8803,[NH3+]CC(=O)N1C[C@H](O)C[C@H]1C(=O)[O-],0.34055048
ZINC_250K_1427,OCc1cn2c(n1)OC(Cl)=CC2,0.34055045
ZINC_250K_5255,Cc1ccccc1SCc1nnnn1-c1ccccc1,0.34055045
ZINC_250K_2624,CCOc1ccccc1OC/C=C/C[NH+](C)C,0.34055042
ZINC_250K_8881,CCn1ccc2cc(C=O)ccc21,0.34055018
ZINC_250K_8211,CCC(=O)C[C@@H]1CC[C@@H](C)[C@H](C)C1,0.34055018
ZINC_250K_1014,C/C(=C\c1ccc2c(c1)CCO2)C[NH3+],0.34055015
ZINC_250K_3130,C[NH2+][C@@H](Cc1csc(C)n1)C(OC)OC,0.34055007
ZINC_250K_2790,CC(=O)c1ccc2nc(N)sc2c1,0.34055004
ZINC_250K_705,FC(F)(F)c1cccc2c1CCCC2,0.34054998
ZINC_250K_4659,Cc1ccc([C@@H](C[NH3+])S[C@H](C)CCO)cc1,0.3405498
ZINC_250K_972,C[C@H]([NH3+])[C@@H](CC(=O)[O-])c1ccccc1,0.34054944
ZINC_250K_3739,CCc1ccc(CC(=O)C(C)(C)OC)s1,0.34054935
ZINC_250K_8361,CSc1ccc(N[C@@H]2CCC[C@H]2SC)nn1,0.34054926
ZINC_250K_281,Cc1ccc(NC(=S)NC(C)C)cc1C,0.3405491
ZINC_250K_417,Cc1ccccc1Oc1cc(Br)ccc1C[NH3+],0.34054908
ZINC_250K_1400,C=CCSc1nc(N)c(C#N)cc1C#N,0.34054902
ZINC_250K_3271,CC(C)[C@@H](NC(=O)[C@H]1CCCO1)C(=O)[O-],0.34054902
ZINC_250K_2107,CC(C)([C@H](O)c1ccc(Cl)s1)[NH+]1CCCC1,0.34054896
ZINC_250K_811,CC1(C)CCC(O)(C[NH2+][C@@H]2CCOC3(CCC3)C2)CC1,0.34054866
ZINC_250K_4341,C/C(=N/O)c1ccc2c3ccccc3n(C)c2c1,0.34054863
ZINC_250K_5672,COS(=O)(=O)c1ccc(Cl)c2ccccc12,0.3405486
ZINC_250K_2312,C#CCNCC(=O)NC[C@@H](C)CO,0.3405485
ZINC_250K_6779,C[NH2+][C@@H](C(OC)OC)[C@H]1CCO[C@]2(CCOC2)C1,0.34054846
ZINC_250K_9062,CCS(=O)(=O)C[C@@H](C)[NH2+][C@@H]1C[C@H](C)CC[C@@H]1C(C)C,0.34054843
ZINC_250K_6869,O=C1[C@@H]2C=C[C@@H](C=CC2)C1(c1ccccc1)c1ccccc1,0.34054843
ZINC_250K_1047,Cc1ccoc1C[NH+]1CC[C@@H](C)[C@H](C)C1,0.34054825
ZINC_250K_2694,CCC(=O)c1ccc2c(c1)c1cc(C(=O)CC)ccc1n2C,0.3405482
ZINC_250K_4603,COc1cc(OC)c(OC)cc1/C=C(/C#N)C(N)=O,0.34054813
ZINC_250K_6416,Cc1nnc(Nc2ccccc2)o1,0.3405481
ZINC_250K_3829,O=[N+]([O-])c1c(-c2ccccc2)nc2ccccn12,0.3405478
ZINC_250K_5254,CCC[NH2+]C[C@@H](C)Oc1ccc(C(C)C)cc1,0.3405476
ZINC_250K_4090,COC(=O)[C@H]1C[C@H]1C(=O)N[C@@H]1C[C@@](C)(OC)C1(C)C,0.34054735
ZINC_250K_1550,COc1ccc(N)cc1-c1ccccc1,0.34054723
ZINC_250K_1794,CC(C)[C@H]1C[NH2+]CC[C@]12CCO[C@H](C)C2,0.34054708
ZINC_250K_2455,CCOC[C@H](O)CSC1COC1,0.34054706
ZINC_250K_10084,Nc1ccccc1C[NH+]1CC2(CCC2)C1,0.340547
ZINC_250K_203,COCCn1nnnc1[C@@H](C(C)C)N1CCSCC1,0.340547
ZINC_250K_1078,O=C([O-])C1([C@@H]2CCCC[C@H]2O)CCOCC1,0.340547
ZINC_250K_6187,Cc1ccc(/C=N/c2ccccc2C#N)s1,0.34054664
ZINC_250K_6274,CC(C)Cc1ncc(C[NH+]2CCCCC2)s1,0.34054664
ZINC_250K_4596,C[C@@H]1CC[C@@H](O)[C@H]([NH+](C)CCOCC2CC2)C1,0.3405466
ZINC_250K_610,C1=C[C@H]2C[C@@H]1C[C@H]2CN1CC[NH+](C2CCCCCC2)CC1,0.34054646
ZINC_250K_3894,CCC(CC)([C@H](Cc1nc(C)cs1)NC)[NH+]1CCCC1,0.34054583
ZINC_250K_7462,[NH3+][C@H]1CCCN(C2CC2)[C@H]1c1c[nH+]cn1C1CC1,0.3405457
ZINC_250K_9382,Cc1noc(C)c1[C@H](C)NS(=O)(=O)[C@H](C)C#N,0.34054562
ZINC_250K_7828,C[NH2+][C@@H](c1cc(C)cc(F)c1)C1CC1,0.34054518
ZINC_250K_2383,COc1cc(Br)ccc1[C@H]([NH3+])C(=O)[O-],0.34054515
ZINC_250K_7981,Cc1csc([C@](C)([NH3+])C2(C)CC2)n1,0.34054512
ZINC_250K_1884,Cc1ccccc1C[S@](=O)CCCc1ccccc1,0.3405451
ZINC_250K_7129,Cc1ccc(C(=O)c2ccc(C)cc2F)c(C)c1,0.34054506
ZINC_250K_2794,CCCOC[C@H]([NH2+]C)C(C)(C)N1CCOCC1,0.34054485
ZINC_250K_4188,Cc1ccc([C@H](O)[C@@H]2CSCCO2)cc1,0.34054482
ZINC_250K_7617,CCC[C@@H](Cl)CCCc1ccc(O)cc1,0.34054473
ZINC_250K_5373,SCC1(COC/C=C/c2ccccc2)CCC1,0.3405446
ZINC_250K_7922,Fc1ccc(C[C@H](CBr)c2ccccc2F)cc1,0.3405445
ZINC_250K_4933,C[C@H]1CC=C(C2=NN=C(C(=O)[O-])C2)O1,0.3405444
ZINC_250K_2337,CC(C)C[NH2+]C[C@H]1CCCO[C@H]1[C@H]1CC=CCC1,0.3405444
ZINC_250K_2296,C[C@@H]1CC[C@@](O)([C@]2(C#N)CCOC2)C[C@@H]1C,0.3405441
ZINC_250K_3385,CCC[NH2+][C@@H]1CC[C@@H](C)C[C@@H]1C[NH+]1CCC(CC)(CC)C1,0.34054404
ZINC_250K_3760,CC(C)C[C@H](NC(N)=O)C(=O)N[C@@H](C(=O)[O-])C(C)C,0.34054404
ZINC_250K_3530,CC[C@H](C)[NH+](C)CC(=O)N1CCNCC1,0.3405435
ZINC_250K_1445,CC[C@H](S[C@H](C)c1cccs1)C(N)=O,0.3405435
ZINC_250K_65,CCO[C@H]1C(=O)O[C@H]([C@@H](O)CO)C1=O,0.3405435
ZINC_250K_1351,CC[C@@H]1C[C@@H](C)CC[C@@H]1[NH2+]CCNS(C)(=O)=O,0.34054345
ZINC_250K_8245,CCc1nnc(CNc2c(C)cc(C)cc2C)o1,0.34054345
ZINC_250K_4278,N#CC1(C#N)[C@H](C(N)=O)[C@@H]1c1ccc(F)cc1,0.34054318
ZINC_250K_6286,CC(C)([NH2+]C[C@@H]1CCCO1)C(=O)[O-],0.34054312
ZINC_250K_2317,O[C@@H](C1CCCCCC1)[C@H]1CCO[C@]2(CCOC2)C1,0.34054306
ZINC_250K_9852,CS[C@H](C)C[NH2+][C@H]1c2ccccc2C[C@H]1C,0.34054294
ZINC_250K_9041,CC(C)[C@@H](CS)COc1ccc(C#N)cc1,0.3405425
ZINC_250K_5188,Cc1ccc2c(c1)c(C)cc1n[nH]c(=S)n12,0.3405424
ZINC_250K_3391,NC1=C(N)C(=O)c2ncccc2C1=O,0.3405424
ZINC_250K_80,CCOc1ncnc(S(=O)(=O)CC)c1N,0.34054217
ZINC_250K_4688,CCCCS[C@H]1CCC[C@@](CO)([NH2+]C(C)C)C1,0.34054217
ZINC_250K_3773,C[NH2+]C1CCN(C(=O)C2(C)CCCC2)CC1,0.34054208
ZINC_250K_4881,CC[C@H](C)[NH+]1[C@@H](C(=O)[O-])CC[C@H]2CCCC[C@H]21,0.34054205
ZINC_250K_4060,Cc1ccc(C)c([C@@H](O)[C@@H](C)[C@@H](C)C(=O)[O-])c1,0.34054184
ZINC_250K_8340,C=CC[NH+](C/C=C/c1ccco1)CCO,0.34054178
ZINC_250K_5890,CC[C@@H](C)[C@H](C[NH3+])c1ccc(OC)c(OC)c1,0.34054163
ZINC_250K_673,Cc1cc(C)cc(-c2nnc(Sc3nc(C(C)C)ns3)o2)c1,0.34054163
ZINC_250K_4419,CN(C)/C=C(/C(=O)c1ccccc1)S(=O)(=O)c1ccccc1,0.3405416
ZINC_250K_8907,CC[NH2+][C@H]1CC[C@H](OCC2CCCCC2)C1,0.3405415
ZINC_250K_75,O=C(N[C@H]1CCS(=O)(=O)C1)C1CC[NH2+]CC1,0.34054145
ZINC_250K_9121,C[NH2+][C@@]1(CO)CC[C@H](OCC2CCCCC2)C1,0.3405414
ZINC_250K_6805,CC[C@H]1CCC[C@H]([C@H](O)[C@@](C)(CC)[NH+]2CCCCC2)C1,0.34054127
ZINC_250K_3355,C[C@H]1[C@H](C(=O)[O-])CC[NH+]1CC(=O)NC(C)(C)C,0.34054127
ZINC_250K_6117,CS[C@H]1CC[C@@H]([NH2+][C@H](C)c2cnc(C)s2)C1,0.3405412
ZINC_250K_5688,CCN1CC(=O)N(C[C@@H]([NH3+])C(=O)[O-])CC1=O,0.3405411
ZINC_250K_2927,C[C@H]([NH3+])c1ccn(CCCc2ccccc2)c1,0.34054098
ZINC_250K_7329,Cc1noc(C)c1C[NH2+][C@H](C)[C@H](C)C(=O)[O-],0.34054086
ZINC_250K_6491,C[C@H](Cc1ccc([N+](=O)[O-])cc1)C(=O)[O-],0.34054074
ZINC_250K_552,O=C(CBr)c1cnc2ccc(Cl)cn12,0.34054062
ZINC_250K_7159,O[C@H](COCCC12CC3CC(CC(C3)C1)C2)C[NH+]1CCSCC1,0.34054056
ZINC_250K_9809,CCC1(C)CC[NH+](CC[C@@H]2CCC[C@H]2O)CC1,0.3405405
ZINC_250K_7842,CC[C@H](CS)C[NH+](C)C[C@@H]1CCCCO1,0.34054038
ZINC_250K_5095,C=C1CCCC(C)(C)[C@]12CC=C(C)CC2,0.34054026
ZINC_250K_3844,O=C([O-])c1ccc(-c2ccsc2)cc1O,0.3405401
ZINC_250K_4348,CC[C@@H](C)[C@@H](Cl)c1cc(C)c(F)cc1F,0.3405401
ZINC_250K_10432,O=C1C=CC(=O)N1c1ccc(-c2csnn2)cc1,0.3405401
ZINC_250K_9035,Clc1ncc(Cl)c(Oc2ccccc2)n1,0.3405401
ZINC_250K_9767,CN1CC(=O)N(C)c2[nH]cnc2C1=O,0.34054002
ZINC_250K_9506,CC[C@@](C)([C@@H](N)c1ccccc1)[NH+]1CCCCC1,0.3405399
ZINC_250K_4469,CC[C@@H](Cl)[C@@H](C)c1ccc2c(c1)OCCCO2,0.34053984
ZINC_250K_5643,CC[C@H](C)S[C@@H]1C[C@H](C(C)(C)C)CC[C@@H]1C#N,0.34053978
ZINC_250K_10176,CCCc1[nH+]n(C)c2c1NC[C@](C)(CC)N2,0.34053972
ZINC_250K_8191,C#CCn1c(C)cc(CC)c1C#N,0.3405397
ZINC_250K_6841,CSc1ccc(C(=O)c2cc(C)ccc2C)cc1,0.34053946
ZINC_250K_4433,CC[C@H](C)[C@H]1OCCC[C@H]1C(=O)[O-],0.34053943
ZINC_250K_1724,CC[C@@H](C)CN(CC)c1ncc(Br)cc1C[NH3+],0.34053937
ZINC_250K_2396,Cc1ccc(/N=C2/COCCN2)cc1,0.34053934
ZINC_250K_9899,CCC[NH+](C1CCC([NH3+])CC1)[C@H]1CCN(C)C1=O,0.3405393
ZINC_250K_6041,CCN(Cc1cccs1)C[C@@H](CS)c1ccccc1,0.3405392
ZINC_250K_7921,CCc1ccsc1-c1nnc([S-])[nH]1,0.34053913
ZINC_250K_9223,CC[C@H](CCO)C[NH2+][C@@H](C)c1sccc1C,0.34053913
ZINC_250K_5471,Cc1ccc([C@@H](C)[NH+](C)C2CCC([NH3+])CC2)cc1,0.34053913
ZINC_250K_3123,CC[NH2+][C@]1(CO)CC[C@H]([NH+](CC)CC(C)C)C1,0.340539
ZINC_250K_1294,CCOC(=O)/C(C#N)=C(\Cl)C(F)(F)F,0.34053898
ZINC_250K_697,O=C([O-])c1ccc(-c2ccncc2)cn1,0.34053898
ZINC_250K_232,Cc1ccc([C@]2([NH3+])CC[C@@H]2C)cc1,0.34053892
ZINC_250K_9568,C[C@H](c1ccccn1)[C@H](Br)c1ccccc1F,0.3405386
ZINC_250K_3165,Cc1nc(N2C[C@@H](C)[C@H](C)C2)sc1C[NH3+],0.34053847
ZINC_250K_3105,C[C@@H](Cc1cccs1)[NH+](C)Cc1ccc(Br)s1,0.34053814
ZINC_250K_4760,CC(=O)Oc1ccc(C(=O)c2cccc(C)c2)cc1,0.34053814
ZINC_250K_6892,COCc1ccc([C@H](O)c2sccc2C)cc1,0.34053782
ZINC_250K_10495,CCC[NH2+][C@@H]1CCC[C@H]1CC[NH+](C)C1CCOCC1,0.3405376
ZINC_250K_8155,C[C@@H]1OCC[C@H]1C[NH2+]Cc1ccccc1,0.34053758
ZINC_250K_5852,CC1(C)C[C@@H]([NH2+]C[C@@H]2CCCC[C@@H]2C(=O)[O-])C(C)(C)O1,0.34053746
ZINC_250K_8672,C[NH2+][C@H]1CCCCC[C@H]1CN(C)CCS(C)(=O)=O,0.34053737
ZINC_250K_4446,Cc1ccc(CCN(C)CC[NH+]2CCCC2)cc1,0.3405373
ZINC_250K_1148,C[C@H]1CC[C@H]([C@H](O)C2([NH+]3CCCC3)CCCC2)C[C@@H]1C,0.3405373
ZINC_250K_2966,CC(C)[C@@H](C)NC(=O)N1CCSC(C)(C)C1,0.34053725
ZINC_250K_6693,C(=C(c1nc2ccccc2s1)c1nc2ccccc2s1)c1cccnc1,0.34053725
ZINC_250K_6723,O=Cc1cc(-c2ccc(F)cc2)ccn1,0.34053713
ZINC_250K_9129,Cc1cnc(NCc2sccc2C)nc1,0.34053686
ZINC_250K_6717,C/C=C/C=C/C(=O)Nc1cc(C)c(NC(C)=O)c(C)c1,0.34053686
ZINC_250K_1608,Cc1cc2c(c(=O)o1)C(c1ccc(Cl)c(Cl)c1)c1c(cc(C)oc1=O)O2,0.34053686
ZINC_250K_7457,CCc1ccc(CNC(=O)CS[C@H](C)C(C)C)s1,0.34053686
ZINC_250K_7682,Cc1ccccc1N1C(=O)CNC1=O,0.34053674
ZINC_250K_6448,N#CC[C@@H](O)c1cn2ccccc2n1,0.3405367
ZINC_250K_6550,Cc1ccc(-c2n[nH]cc2C=O)s1,0.34053665
ZINC_250K_1485,C[C@H]([C@@H](C)O)S(=O)(=O)c1ccc(F)cc1,0.3405366
ZINC_250K_3928,[NH3+][C@H]1CCC[C@@H]([NH+]2CC[C@@H](c3ccccc3)C2)C1,0.3405366
ZINC_250K_7786,C[C@@H]1CN(c2ccc(Br)cc2N)C[C@@H]1C,0.34053656
ZINC_250K_10430,O[C@H](Cc1ccc(Br)cc1)[C@@H]1CSCCO1,0.34053648
ZINC_250K_3966,[O-][n+]1c2c([n+]([O-])c3cc(N4CCCC4)c(F)cc31)CCC2,0.34053642
ZINC_250K_10279,CC[C@@H](CCO)NC(=O)NCCC(F)(F)F,0.3405364
ZINC_250K_3422,C[C@@H]1Cc2c(ccc(F)c2F)[C@@H]1Br,0.34053636
ZINC_250K_1207,C[C@H](C#N)Sc1nc(-c2ccccc2)cs1,0.3405363
ZINC_250K_7909,O=C(Nc1ccccc1)c1ccc(C(=O)c2ccccc2)cc1,0.34053612
ZINC_250K_1857,CC(C)[C@](C)(O)CNC(=O)N[C@@H](C)CS(C)(=O)=O,0.3405361
ZINC_250K_3306,CC(C)Sc1nnc(NC(=O)C(F)(F)F)s1,0.34053597
ZINC_250K_9968,[NH3+]C1C[C@H]2CC[C@@H](C1)N2c1ccc2nccnc2n1,0.34053594
ZINC_250K_6668,CCC[NH2+][C@H]1CC[NH+](C(CC)CC)[C@H](C)[C@@H]1C,0.3405359
ZINC_250K_7476,O=C1N=C2C=CC=CN2C(=O)[C@@H]1c1ccccc1,0.34053588
ZINC_250K_902,Cc1cccc(C)c1-n1nnnc1CSCc1nnc(C)n1C,0.3405352
ZINC_250K_5019,Cc1cc(=O)n(-c2cncc(Br)c2)[nH]1,0.34053504
ZINC_250K_9094,COc1ccc(Oc2cc(C[NH3+])ccn2)cc1,0.34053487
ZINC_250K_9560,N#Cc1csc(C[NH+]2CCC[C@H]2CO)c1,0.34053475
ZINC_250K_2394,CCC[NH2+][C@@H]1c2c(C)ccc(C)c2S(=O)(=O)[C@H](C)[C@@H]1C,0.34053472
ZINC_250K_8837,N#Cc1ccc(F)cc1C(=O)[O-],0.34053463
ZINC_250K_3747,C[NH2+]Cc1cc(Cl)cc(Cl)c1O[C@@H](C)[C@H](C)O,0.34053448
ZINC_250K_2269,O=C1CC(=O)N(Cc2ccsc2)C1,0.34053445
ZINC_250K_8888,CC(C)C[NH2+]C[C@@]1(C[NH+]2CCC(C)(C)C2)CCCOC1,0.3405344
ZINC_250K_8663,[NH3+]Cc1ccc2c(c1)=C1CCCC[C@@H]1[NH+]=2,0.34053415
ZINC_250K_1182,CC[C@@](C)(C[NH3+])[C@](C)(O)Cc1ccc(OC)cc1,0.34053415
ZINC_250K_537,COCCOC[C@H]1CC[NH+](C2C[C@@H](C)O[C@H](C)C2)C1,0.3405341
ZINC_250K_4819,O=c1nnc(-c2ccc([N+](=O)[O-])o2)c([O-])[nH]1,0.340534
ZINC_250K_7760,CC(C)(C)[C@@H]([NH3+])Cc1nc([C@H]2C[NH+]3CCN2CC3)no1,0.34053382
ZINC_250K_5615,CS(=O)(=O)Nc1ccc(CCl)cc1,0.34053373
ZINC_250K_165,Cc1c([C@H](C)[NH2+]Cc2cccn2C)cnn1C,0.34053364
ZINC_250K_7208,C[C@@H]([NH2+]C1CCC([NH3+])CC1)c1nncn1C,0.34053355
ZINC_250K_9185,CC1=C([C@@H]2C=C(c3ccsc3)N=N2)[C@H](N)C(=O)N=N1,0.34053347
ZINC_250K_2653,CCOCC[NH2+]Cc1c(C)nn(C)c1C,0.34053338
ZINC_250K_3603,CC(=O)[C@@](C)(Cl)Cc1ccc(Cl)cc1,0.34053326
ZINC_250K_7176,C[C@@H]1CCCc2sc3[nH]c(=S)[nH]c(=O)c3c21,0.34053323
ZINC_250K_10186,C[C@@H]1CCC[C@H](C[NH+]2CCC[C@H]([C@@H](C)O)C2)C1,0.3405331
ZINC_250K_9432,C[C@H](O)CCC(=O)NC[C@](C)(O)CO,0.3405331
ZINC_250K_4496,N#Cc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.340533
ZINC_250K_6729,C[C@H](c1ccccc1F)[NH+](C)C/C=C/CS,0.34053296
ZINC_250K_3211,COC(=O)/C=C/c1ccc[n+]([O-])c1,0.34053287
ZINC_250K_9138,CCCn1nc(-c2ccc(C)s2)ccc1=O,0.34053284
ZINC_250K_8317,C[NH2+][C@@H](Cc1cc(C)nn1C)C(C)(C)[NH+]1CCCC1,0.3405328
