compound_id,smiles,score
ZINC_210,CCC(CC)[S@](=O)CCC(=O)[O-],0.43154615
ZINC_31814,CN1C(=O)C(=Cc2ccc(C=C3C(=O)N(C)C(=O)N(C)C3=O)cc2)C(=O)N(C)C1=O,0.43154606
ZINC_21967,C[NH2+][C@]1(C(=O)[O-])CCCCC1(C)C,0.43154606
ZINC_41338,C[C@H](C/C(N)=N/O)N(C)C(=O)C1C(C)(C)C1(C)C,0.43154582
ZINC_546,N#CCC[NH2+]C1(C(=O)[O-])CC1,0.4315458
ZINC_14209,CC[C@H]1C[NH2+]CCC12CCC2,0.43154562
ZINC_47887,C[C@H]([C@@H]1CC[C@H](C)[C@@H](C)C1)[C@@H](C)[NH3+],0.43154562
ZINC_13395,c1ccc(Oc2ncccn2)cc1,0.43154553
ZINC_25119,CC[C@@H]1CCCCN1CC[NH3+],0.43154526
ZINC_32575,CC(C)C[NH+](C)[C@H]1CCCCC[C@@H]1C[NH3+],0.43154526
ZINC_8468,CC1(C)O[C@@H]2[C@@H](O1)[C@H](O)O[C@H]2[C@H]1COC(C)(C)O1,0.43154526
ZINC_36000,CCCOCC(C)(C)C[C@H](C)[NH3+],0.4315452
ZINC_32229,CC[C@](C)(C[NH3+])[C@@](C)(O)C(OC)OC,0.4315452
ZINC_30596,N#CC1=C[C@@H](Br)[C@@]23CC12[C@@H](Br)C=C3C#N,0.43154505
ZINC_24652,C=C[C@@H](C)Oc1c(F)cc(C[C@@H](C)[NH3+])cc1F,0.431545
ZINC_12417,[NH3+]CCc1noc([C@H]2CCCO2)n1,0.43154496
ZINC_40928,Nc1ccc2ncnc(N)c2c1,0.4315447
ZINC_30539,CC[C@H](C)CC(=O)C(OC)OC,0.4315446
ZINC_38260,C=C(C)CC(C)(C)C[C@@H](C)[NH2+]CC,0.4315446
ZINC_47764,CC(C)[C@H]([NH3+])c1noc(C2C(C)(C)C2(C)C)n1,0.43154454
ZINC_41426,C[C@H](Oc1c(Br)cccc1Br)[C@@H](C)O,0.43154436
ZINC_25791,C=CCS(=O)(=O)NCCO,0.43154436
ZINC_37319,CNC(=O)NC(=O)CC[NH+](C)CC(=O)[O-],0.43154427
ZINC_37337,CC(=O)NC1(C#N)CCCC1,0.43154418
ZINC_34997,N#C/N=C(\[O-])[C@@H]1CSCN1,0.4315441
ZINC_25255,CC(C)[C@@H](CC(=O)OC(C)(C)C)C(=O)[O-],0.4315441
ZINC_30813,CC[C@@H](C)C[NH+](CC)CCC(C)=O,0.4315441
ZINC_35202,CC[C@@](C)(C[NH3+])[C@H](O)c1ccc(C)cc1,0.43154407
ZINC_7615,OC[C@H]1CCC[NH+]1C1CCCCCCC1,0.431544
ZINC_38986,CC1(C)CCC(CCCO)(C(=O)[O-])CC1,0.431544
ZINC_26957,COC(=O)CS[C@@H](Cl)C(F)(F)F,0.431544
ZINC_27959,C[C@H](SCc1c(F)c(F)c(F)c(F)c1F)C(=O)[O-],0.43154383
ZINC_26343,CCc1nc(CSCc2nsc(N(C)C)n2)no1,0.43154383
ZINC_48433,C[C@H]([NH2+][C@@H]1CS[C@@H](C)C1)C12CC3CC(CC(C3)C1)C2,0.43154374
ZINC_13263,C[C@H]1C[NH+](CCC(=O)[O-])C[C@@H]1C,0.43154374
ZINC_1630,CC[NH+](CC)C[C@H]1CC[NH2+]C1,0.43154365
ZINC_25620,CC[C@H](C)N(C)c1ccccc1C[NH2+]C,0.43154365
ZINC_4914,CCC1(CC)CC[NH+](CCCCS)CC1,0.43154365
ZINC_38818,SC[C@@H](C[NH+]1CCCSCC1)c1ccccc1,0.43154347
ZINC_7413,C[C@@H](O)[C@H](C)C1(C(=O)[O-])CCCCCC1,0.43154347
ZINC_32672,Nc1cccc(C(F)(F)F)c1F,0.43154347
ZINC_48168,C[C@H]1CCC[C@H](C)C1[NH2+]C1CCC(O)CC1,0.43154344
ZINC_19262,C[C@@H]1CC(O[C@@H]2CCC[C@H]([NH3+])C2)C[C@@H](C)C1,0.43154344
ZINC_2921,NC(=[NH2+])c1ccc2ccccc2c1,0.43154344
ZINC_1285,[NH3+]C1([C@H]2CCO[C@@]3(CCSC3)C2)CCCC1,0.43154338
ZINC_14105,N#Cc1cncc(C(F)(F)F)c1,0.4315433
ZINC_35058,C=CCN1C(=O)[C@@H](C)NC1=S,0.4315433
ZINC_30430,CN[C@@H](C[NH+](C)C)c1cc(C)cc(F)c1,0.4315432
ZINC_36392,CCc1nc(COC)nc(CC)c1CC[NH3+],0.4315432
ZINC_42874,CCC[NH2+][C@@H](C(C)(C)C)[C@](C)(CC)[NH+](C)C,0.43154317
ZINC_9519,O[C@H](c1ccccc1)c1cscc1Br,0.4315431
ZINC_8581,Clc1ccc(/C=N\N2CCCC2)cc1,0.4315431
ZINC_5792,NC(=S)c1n[nH]cc1Br,0.4315431
ZINC_41570,CC/C(=C\c1cccc(C(F)(F)F)c1)C[NH3+],0.43154293
ZINC_6143,[NH3+]CCOCc1cc(F)cc(Br)c1,0.43154293
ZINC_16884,C1CC[C@@H]2S[C@@H]3CCCC[C@H]3N=C2C1,0.43154287
ZINC_4191,CC(C)[C@@H](Cl)[C@@H]1CCC[C@H]1C,0.43154278
ZINC_7945,CCC[NH2+][C@@H]1CC[C@@H](C(CC)CC)C1,0.43154278
ZINC_4789,CC[C@H](C)[NH2+]Cc1ccc(N(C)C)cc1,0.4315427
ZINC_29243,COc1cc(C)c(CBr)c(C)c1,0.43154263
ZINC_2000,O=C1c2ccccc2C(=O)N1N=Cc1ccc(/C=N/N2C(=O)c3ccccc3C2=O)cc1,0.4315426
ZINC_44016,CC(C)[C@@H](C)C(=O)N[C@@](C)(C(=O)[O-])C(F)(F)F,0.43154243
ZINC_23882,CCC[C@@H](C)[NH+](C)CC(=O)C(C)C,0.43154237
ZINC_22194,O=C(Cl)[C@H](Cl)c1ccccc1,0.43154234
ZINC_46363,O[C@H]1C=C[C@@]23C=CC=C[C@@]12CCCC3,0.43154234
ZINC_3547,CCC(CC)[NH+](C)CCC(=O)NC(N)=O,0.43154234
ZINC_7555,C[NH2+][C@H]1CC[C@@H](N2CCC([NH+](C)C)CC2)C1,0.43154228
ZINC_7972,CCC(C(=O)OC(C)(C)C)(C(F)(F)F)C(F)(F)F,0.43154228
ZINC_12142,CCc1nc(CCl)cs1,0.43154225
ZINC_33619,Nc1ccc(C(F)(F)F)c(Cl)n1,0.43154216
ZINC_5958,O[C@H]1CCC[C@@H]1CC[NH+](CC1CC1)C1CC1,0.43154216
ZINC_30096,[NH3+]CCS(=O)(=O)/N=c1/cccc[nH]1,0.43154216
ZINC_25352,O=c1c(O)csc2ccccc12,0.43154216
ZINC_42479,NC(=O)c1c(O)cc(Br)c(O)c1Br,0.43154207
ZINC_18943,Clc1ccc(-c2ccc(-c3ccccc3)cc2)nn1,0.43154198
ZINC_34292,CCCS[C@@H]1CCCC(C)(C)[C@H]1[NH3+],0.43154183
ZINC_17096,Cc1cc(F)cc([N-]S(=O)(=O)c2c[nH+]c[nH]2)c1,0.43154183
ZINC_11692,C[C@@H](c1ccncc1)[C@@H](Cl)c1c(F)c(F)c(F)c(F)c1F,0.43154183
ZINC_8001,C=CC(=O)N[C@@H](OC)C(=O)OC,0.43154174
ZINC_46835,CC[C@@H](C[NH3+])c1nc(C[NH+](C)C)no1,0.4315417
ZINC_7668,C=CCn1c(=O)n(CC=C)c(=O)n(CCN2C(=O)C=CC2=O)c1=O,0.43154165
ZINC_40048,Cc1cc([C@@H](O)c2ccc(I)cc2)ccc1F,0.43154162
ZINC_13864,O=CNc1ccc(Br)cc1,0.43154162
ZINC_2979,CSCCc1ccc(N)cc1,0.43154156
ZINC_8616,C=CCC[C@H](C)c1ccccc1,0.43154153
ZINC_45089,ClCC[NH+]1C[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C1,0.43154153
ZINC_40025,[NH3+][C@@H]1C[C@@H]1c1cccc2ccccc12,0.43154144
ZINC_37921,CC[C@H]([NH3+])[C@@H]1CCOC(C)(C)C1,0.43154138
ZINC_23754,CC[NH2+]C[C@@H]1CCO[C@@H]1C1CCCCCC1,0.43154135
ZINC_14702,CCOCCOC(=O)Cl,0.43154126
ZINC_26935,[NH3+]CC[NH+]1CCC2(CCC(CS)CC2)C1,0.43154126
ZINC_7922,Fc1ccc(C[C@H](CBr)c2ccccc2F)cc1,0.43154126
ZINC_27759,CO[C@H](C)c1nc(C)c([C@H](C)C[NH3+])c(C)n1,0.43154112
ZINC_8841,CC(C)(O)CC[NH2+]CC(=O)[O-],0.43154112
ZINC_25072,C[NH+](CCCS)Cc1ccc(F)cc1,0.4315411
ZINC_35223,CCCS[C@@H]1CCC[C@H]1C#N,0.4315411
ZINC_45084,C[C@@H]1CC[NH+]1[C@@H]1CCC[C@@H]1C(=O)[O-],0.4315411
ZINC_9496,Cc1cc(C)c(S(=O)(=O)N=C2C=CC(=O)C=C2)c(C)c1,0.4315411
ZINC_15884,CNc1nc2c(s1)C(C)(C)OC2(C)C,0.43154103
ZINC_41171,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1[NH3+],0.43154103
ZINC_2656,COC[C@H](O)CCCC(F)(F)F,0.431541
ZINC_43060,CC1(C)/C(=N/N)[C@]2(C)CC[C@H]1C2,0.431541
ZINC_9073,C=CC[n+]1cccc2ccccc21,0.431541
ZINC_34418,COC1CCC(C(C)(C)C)CC1,0.43154094
ZINC_10867,C[C@@H]1CC[C@@H](C)[NH+]([C@@H]2CCCC(C)(C)[C@@H]2[NH3+])C1,0.4315409
ZINC_7656,CC[C@](C)([C@H](O)C(C)(C)C)[NH+]1CCCCC1,0.43154082
ZINC_29041,Cc1cc(F)cc(NC(=[NH2+])C(C)C)c1,0.43154082
ZINC_9202,NC1=C(Cl)[C@H](C(=O)[O-])N=[NH+]1,0.4315407
ZINC_48016,CN(C)/C(N)=N/c1ncccn1,0.43154055
ZINC_40266,Cc1ccc(N2CCN(c3ccc(C)cc3)CC2)cc1,0.43154055
ZINC_23647,O=C(F)c1ccc(Br)cc1,0.43154055
ZINC_2011,C[NH2+]C[C@H](C)[C@H](C)n1cccn1,0.43154052
ZINC_23263,CC1CCC(C(=O)[C@H](C)[C@H](C)C(=O)[O-])CC1,0.43154052
ZINC_48819,COCCC[NH2+]Cc1c([O-])on[n+]1C,0.43154037
ZINC_41667,CC(C)(O)CCn1cc[nH+]c1CO,0.43154025
ZINC_29325,CO[C@](C#N)(c1ccccc1)C(F)(F)F,0.4315402
ZINC_41764,C=Cc1ccc(C(=O)F)cc1,0.4315402
ZINC_18244,C[C@H]1C[C@]1([NH3+])C(C)(C)c1ccccc1,0.4315401
ZINC_37761,CC[C@@H](C[NH3+])NC(=O)N(C)C,0.43154007
ZINC_13712,CCC[NH+](CC)[C@@H]1CCC[C@H]([NH2+]C)C1,0.43154007
ZINC_11960,N#Cc1cccc(C(F)(F)F)c1Br,0.43153992
ZINC_29683,CC(C)[C@@H](CO)NC(=O)[C@@H](C)NC(N)=O,0.43153992
ZINC_34866,CC[C@H](CCO)C[NH2+]C[C@@H](C)C#N,0.43153992
ZINC_14339,Fc1c(F)c(F)c(CSc2cn[nH]n2)c(F)c1F,0.43153974
ZINC_17614,CC(C)[C@@H]1CS(=O)(=O)CC[C@H](C)[NH2+]1,0.43153974
ZINC_35498,Cc1cc(C)cc(Nc2c(F)c(F)nc(F)c2F)c1,0.43153948
ZINC_33406,CC(C)[NH2+][C@@H](CC(=O)N(C)C)C(N)=O,0.43153948
ZINC_40146,FC(F)(F)C[n+]1csc2ccccc21,0.4315394
ZINC_20277,COc1ccc(OC)c(SC)c1,0.43153927
ZINC_3421,C[N+]1(/N=C(\[S-])NN)CCOCC1,0.43153912
ZINC_7475,C[C@H]([C@@H](C)O)[NH+]1CC[C@@](C)(C(=O)[O-])C1,0.43153912
ZINC_3630,CCC[NH+](CCC)[C@@H]1CCC[C@H]([NH2+]C)C1,0.4315391
ZINC_49742,O=c1ccc(SC(F)(F)F)c[nH]1,0.4315391
ZINC_49758,CC(C)CCOCC[n+]1ccc(N(C)C)cc1,0.43153903
ZINC_23838,COC[C@@H]1O[C@@H](O)[C@@H](OC)[C@@H](OC)[C@@H]1OC,0.43153903
ZINC_5461,CC(C)CC[C@H]([NH3+])c1cc(F)cc(Br)c1,0.43153894
ZINC_21811,Cc1nc(C[NH2+]C[C@H](C)CCl)sc1C,0.4315389
ZINC_12788,CC1=C(C#N)O[C@@H]2NC(=O)O[C@@H]2[C@H]1C,0.4315389
ZINC_23,O=c1n(CCO)c2ccccc2n1CCO,0.43153885
ZINC_27847,[NH3+]C1(C[C@H]2C[C@H]3CC[C@@H]2C3)CCC1,0.43153885
ZINC_44563,CSC(=S)n1c2ccccc2c2ccccc21,0.43153882
ZINC_33693,OCc1ccc2c(Br)ccc(Br)c2c1,0.43153876
ZINC_29441,C=CC[C@@H](C)[C@H](C)[NH2+][C@@H](C)CS(C)(=O)=O,0.43153876
ZINC_44444,CON(C)Cn1nnn(C(C)(C)C)c1=S,0.43153873
ZINC_36170,O=C([O-])[C@@H](CCO)Cc1ccc(F)cc1,0.43153867
ZINC_34475,COC12C=CC(C=C1)c1c(F)c(F)c(F)c(F)c12,0.43153864
ZINC_21290,C/C=C/C=C/C(=O)N[C@@](C)(C(=O)[O-])C(F)(F)F,0.43153858
ZINC_15737,Cc1nc(C(F)(F)F)nc(C2=CN=NC2)c1C,0.43153852
ZINC_36858,C[C@H]1CCC[C@@H]([NH+]2CCC([NH2+]C3C[C@@H](C)O[C@@H](C)C3)CC2)C1,0.43153834
ZINC_21344,C[C@@H]1C[NH+](C[C@@H](C[NH3+])c2ccccc2)C[C@H]1C,0.43153834
ZINC_28040,CC(C)[NH2+]C[C@@H](O)c1ccc(O)cc1,0.43153828
ZINC_14478,CC[C@H](C)[NH2+]Cc1ccc(SC)cc1,0.43153825
ZINC_42050,O[C@@H](C1=CCCC1)c1ccc(F)c(F)c1F,0.43153816
ZINC_24719,C[C@@H]1CC[NH+](C/C=C/CS)C1,0.43153816
ZINC_11041,Cc1cc(C#CC(C)(C)[NH3+])c(F)cc1F,0.43153816
ZINC_21463,O=C(N/N=C\c1ccco1)C(=O)N/N=C\c1ccco1,0.43153808
ZINC_20123,[NH3+][C@H]1CCC[C@@H](N[C@@H]2CC[NH+]3CCCC[C@@H]23)C1,0.431538
ZINC_37114,CCOn1c(=O)c(=O)n(OCC)c2ccccc21,0.43153793
ZINC_45961,CC(C)[NH2+][C@H](C)[C@@H](C)Cc1ncnn1C(C)C,0.4315379
ZINC_32679,CC(C)[NH2+][C@H](C)[C@H](C)c1cccs1,0.4315379
ZINC_22537,C[C@@H]1[C@@H](C)[NH+]([C@@H]2CCCC2(C)C)CC[C@@H]1[NH3+],0.43153772
ZINC_3937,Cc1ccc2c(=O)cc([O-])oc2c1,0.43153772
ZINC_44317,C[C@@H]1CSCCN1C(=O)Cl,0.43153763
ZINC_35680,Nc1nc(-c2ccncc2)cs1,0.43153757
ZINC_6463,CC1CCN(/C(N)=[NH+]/C2CC2)CC1,0.43153754
ZINC_3685,CC[C@@H](O)[C@@]1(C[NH3+])CCC[C@H](C)C1,0.43153745
ZINC_23214,CC(C)[C@@H](C[NH2+][C@H](C)C1CC[NH+](C)CC1)N(C)C,0.43153727
ZINC_25653,C[C@@H](C[NH+]1CCC(C)(C)C1)C(N)=[NH2+],0.43153727
ZINC_9514,CC(C)C[NH+](C(C)C)[C@@]1(CN)CSCC(C)(C)C1,0.43153727
ZINC_36150,CC(C)C[C@H](C[NH3+])C[NH2+]C[C@]1(C)CCCO1,0.4315372
ZINC_34992,NC(=O)c1cc(N)cc(Br)c1,0.4315372
ZINC_22554,CCOC(OCC)[C@@H]([NH3+])CC1CCCC1,0.43153718
ZINC_3189,CC[C@@H](C[NH2+][C@@H](C)CC)Oc1ccccc1,0.43153718
ZINC_36068,CC[C@H](C)C1(C[NH3+])CCOCC1,0.43153718
ZINC_35791,O=C1N=C([O-])N/C1=C\c1c[nH]cn1,0.4315371
ZINC_19445,C[C@@H](CCl)CS(=O)(=O)N(C)CCS(C)(=O)=O,0.4315371
ZINC_33313,Cc1ccc(S(C)(=O)=O)cc1C,0.431537
ZINC_9946,CCOC(=O)N(N=O)[C@H](C)CC,0.4315369
ZINC_48854,CSc1nnc(CN(C)[C@H]2CCSC2)s1,0.43153676
ZINC_19281,[NH3+]C1(c2ccccc2Cl)CCC1,0.43153676
ZINC_16075,C[NH2+][C@H]1c2cc(F)c(F)cc2[S@](=O)[C@@H](C)[C@H]1C,0.43153673
ZINC_23363,CNC(=O)[C@@H]1OC(C)(C(C)(C)C)O[C@H]1C(=O)NC,0.43153664
ZINC_2096,CC1(C)CCC(O)([C@]2(C#N)CCOC2)CC1,0.43153664
ZINC_25787,C[C@@H](C[NH2+]C1CCSCC1)[NH+]1CCCC1,0.43153656
ZINC_24631,Oc1ccc(CSc2ccccc2O)cc1,0.43153656
ZINC_48916,CCCCc1noc([C@H]([NH3+])CCCC)n1,0.43153647
ZINC_47776,CC#CCOC(=O)[C@@H](SCC)C(C)C,0.43153638
ZINC_39520,CC[NH2+][C@@H](C(C)C)[C@](C)(CC)[NH+]1CCCCC1,0.43153638
ZINC_6698,Cc1ccc([C@H]2C[C@@H]2[NH3+])s1,0.43153635
ZINC_37185,Cc1c(C)c(C)c(CSC2=[NH+][C@@H](C)CN2)c(C)c1C,0.43153626
ZINC_16565,CS(=O)(=O)c1nccc2ccccc12,0.4315362
ZINC_14507,CC(C)NC(=O)C[N+]12CC[N+](CC(=O)NC(C)C)(CC1)CC2,0.4315362
ZINC_36421,C=C(C)CCc1cc(C)cc(C)c1,0.4315362
ZINC_4956,CC(C)[C@H](C)[NH2+][C@H]1CCOC2(CCCC2)C1,0.4315361
ZINC_13005,CC[C@H](C)[NH2+][C@@H](C)[C@@H]1CCC[NH2+]C1,0.431536
ZINC_23062,C=C1CCC(c2ccccc2)(c2ccccc2)O1,0.43153584
ZINC_39128,Cc1cc(F)cc(-c2cccc(C[NH3+])c2)c1,0.43153584
ZINC_43078,c1ccc(-c2ccc(C3[NH+]=c4ccccc4=[NH+]3)o2)cc1,0.43153566
ZINC_412,Oc1ccccc1/C=[NH+]/CCC/[NH+]=C/c1ccccc1O,0.43153563
ZINC_940,O=C([O-])CC1=C(C(=O)[O-])CCCC1,0.43153557
ZINC_9290,[NH3+]C[C@@H](c1ccccc1)[NH+]1CCCCCC1,0.43153548
ZINC_4680,C[C@@H](C(=O)[O-])[C@@H](C)C(=O)c1ccc(Br)cc1,0.43153548
ZINC_14161,C[NH+](C1CCC([NH3+])CC1)[C@@H]1CCCC[C@@H]1O,0.4315354
ZINC_41557,Nc1c(Br)cc(C(=O)[O-])cc1Br,0.4315353
ZINC_8688,CCC1(C[NH2+]CC2(CC(C)C)CCCC2)CC[NH2+]CC1,0.4315353
ZINC_39718,C[C@H]1CCCC[NH+]1[C@@H]1CC[C@H](O)C1,0.4315352
ZINC_32824,Nc1cc(-c2cccs2)no1,0.43153512
ZINC_48166,Oc1ccc(C[C@H](O)Cc2ccc(Cl)c(Cl)c2)cc1,0.43153512
ZINC_49804,N=C1SCC=C1c1nc([C@@H]2CSCCO2)no1,0.43153512
ZINC_20538,Cc1cc(I)ccc1[C@H]([NH3+])C(=O)[O-],0.43153512
ZINC_18970,O=[N+]([O-])/C=C/c1cccs1,0.4315351
ZINC_35786,C[C@@H]1SCCC[C@H]1N[C@@H]1CC[NH+]2CCCC[C@H]12,0.43153504
ZINC_25278,[NH3+][C@@]1(CO)CCC[C@H](SC2CCCCC2)C1,0.43153492
ZINC_48680,CC1(C)OC(=O)[C@@H](c2ccccc2)O1,0.43153486
ZINC_30291,Oc1cccc(-c2nnn[n-]2)c1O,0.43153486
ZINC_29916,NC(=O)/C=C/c1ccc([N+](=O)[O-])cc1,0.43153486
ZINC_23994,CC[N+](CC)=C1S[C@H]2CS(=O)(=O)C[C@H]2S1,0.43153486
ZINC_29021,CC[NH+](CC)CC[C@@H]1CCC[C@@H]1O,0.43153483
ZINC_28939,Clc1ncc2c(n1)NCCN2,0.43153474
ZINC_3192,COC(=O)[C@H](C#N)C(F)(F)F,0.43153456
ZINC_28985,CC[NH2+][C@@H](C)C(=O)NC(=O)NC,0.4315345
ZINC_38901,[NH3+]CCN1CCN(S(=O)(=O)C2CC2)CC1,0.4315345
ZINC_10253,C1CC(OC[C@H]2C[C@H]3CC[C@@H]2C3)CC[NH2+]1,0.4315345
ZINC_4173,CC(C)[NH+](C[C@@H](C)O)C1C[C@H](C)O[C@@H](C)C1,0.4315345
ZINC_18145,CC[C@@H](C)C[S@](=O)Cc1noc(C(C)C)n1,0.43153447
ZINC_24711,CS(=O)(=O)CC[NH2+]C1CCCCCC1,0.43153447
ZINC_5591,C[NH2+]C[C@@H]1CCCO[C@H]1C(C)(C)C,0.43153432
ZINC_24769,[NH3+]C1(c2ccc(Cl)cc2)CCOCC1,0.4315343
ZINC_45214,C[C@H](O)C(C)(C)C[NH+](CCO)C1CCCC1,0.43153423
ZINC_5414,C[C@@H](CS)CN(C)c1ccc(F)cc1,0.43153417
ZINC_20121,O=S1(=O)C[C@@H](O)[C@H]([NH2+]C2CCCCCCC2)C1,0.43153408
ZINC_41424,O=Cc1cc(Cl)cc(F)c1O,0.43153402
ZINC_21027,CS(=O)(=O)[C@@H]1CCC[C@H]([NH2+]C2CC2)C1,0.43153402
ZINC_15630,C[NH2+][C@H](C1CCCCC1)C(OC)OC,0.431534
ZINC_32156,[O-][N+]1=C(c2ccccc2)C(c2ccccc2)=[N+]([O-])[C@@H]2CCCC[C@H]21,0.431534
ZINC_1124,[NH3+]C1CC(c2ccccc2F)C1,0.4315339
ZINC_26647,Cc1cc(=O)[nH]c2c(C)cc(-c3cc(C)c4[nH]c(=O)cc(C)c4c3)cc12,0.43153372
ZINC_34561,Clc1nc([C@@H]2CSCCO2)n[n-]1,0.43153372
ZINC_9840,C[C@H](C(=O)[O-])[C@@H](C)[NH+](C)CCC[NH+](C)C,0.43153363
ZINC_1110,CCC1(CC)C(=O)NC(=NNC(N)=S)NC1=O,0.43153358
ZINC_34685,CCCC(CCC)c1ccccn1,0.43153358
ZINC_10481,CC[S@@](=O)CCN1C(=O)NC(C)(C)C1=O,0.43153355
ZINC_45372,C[NH+](CCCCC(=O)[O-])CC(C)(C)O,0.43153355
ZINC_12498,CC[NH+](CC)[C@](C)(CC)[C@H]([NH3+])C=C(C)C,0.43153355
ZINC_32803,Cc1ccc(O[C@@H](C)[C@@H](C)O)c([C@@H](C)O)c1,0.43153346
ZINC_5108,Fc1cnc2[nH]cc(I)c2c1I,0.43153346
ZINC_23267,[NH3+][C@H]1CC[C@@H](OC[C@H]2C[C@H]3CC[C@@H]2C3)C1,0.43153337
ZINC_39544,O=C([O-])c1sccc1[S@](=O)O,0.43153337
ZINC_14081,CC(C)[C@@H]1CSC[C@@H](C(=O)[O-])[NH2+]1,0.4315333
ZINC_27806,C[NH2+]C[C@H](Cc1ccsc1)c1ccc(C)cc1,0.4315333
ZINC_14928,NC(=[NH2+])S[C@@H]1CCOC2(CCOCC2)C1,0.4315332
ZINC_1243,CNC(=S)NNc1ccc(Br)cc1,0.43153313
ZINC_6034,CC(C)CNC(=O)C[NH2+]C1C(C)(C)C1(C)C,0.43153313
ZINC_38888,[NH3+]C1(C[C@H]2C[C@H]3CC[C@@H]2C3)CCCC1,0.4315331
ZINC_41345,OCc1ccnc(Br)c1,0.4315331
ZINC_21774,C/C(=N/N=C(/N)S)c1ccc(C)cc1,0.431533
ZINC_33848,CC(C)C[C@@H]([NH3+])c1ccc(Cl)cc1,0.431533
ZINC_6106,CC[C@H](CS)C[NH+](CC)C1CCCCC1,0.431533
ZINC_37604,CC1(C)[C@H]([NH2+]C2CCCC2)[C@H]2CCO[C@@H]21,0.431533
ZINC_1485,C[C@H]([C@@H](C)O)S(=O)(=O)c1ccc(F)cc1,0.43153295
ZINC_41421,NC(=S)Cc1cccc(O)c1,0.43153295
ZINC_40255,FC(F)(F)CCc1noc(C[C@@H]2CSCC[NH2+]2)n1,0.43153292
ZINC_17902,COc1ccc(C(=O)/C(=N\O)c2ccc(OC)cc2)cc1,0.43153292
ZINC_6160,C[C@]12CC3CC(Cc4nnc(C[NH3+])s4)(C1)C[C@@](C)(C3)C2,0.43153286
ZINC_408,C=CCN(CC(=O)[O-])C(=O)[C@@H](C[NH3+])C(C)C,0.43153283
ZINC_21849,CNC(=S)NS(=O)(=O)[C@H]1CCS(=O)(=O)C1,0.43153283
ZINC_37392,Nc1nc(N)nc(N/C=C/C(=O)[O-])n1,0.43153283
ZINC_49380,C[C@H]1CCCC[C@@]1(O)[C@@H]1CCOC2(CCC2)C1,0.43153277
ZINC_30857,CSc1ccc([C@@H](O)c2cc[nH]c2)cc1,0.43153274
ZINC_15239,CC(C)(C)C1CCC(C#N)(C(C)(C)O)CC1,0.43153274
ZINC_26821,O=C([O-])[C@H]1CC[C@@H]2CCCC[C@H]2[NH2+]1,0.4315326
ZINC_3191,FC(F)(F)[C@@H](Br)c1ccccc1Cl,0.43153256
ZINC_25746,CCS(=O)(=O)N1C[C@H](C)C[C@H](C)C1,0.4315325
ZINC_39482,CC(C)CC[C@]1(C[NH3+])CCC(C)(C)[C@H]1O,0.43153247
ZINC_8397,CCC[C@H](C)COc1c(F)cc(C[NH3+])cc1F,0.43153238
ZINC_14988,C[C@@H](O)[C@@H](C)[NH2+]CCCS(C)(=O)=O,0.4315323
ZINC_2884,CCCn1ncc(C[NH2+]C)c1C(F)(F)F,0.4315323
ZINC_19165,CO/N=C\[C@@H](C#N)c1ccc([C@H](C#N)/C=N\OC)nn1,0.43153223
ZINC_4994,CCC[C@@H]1CC[C@H](C[NH3+])[C@H]([NH+]2C[C@H](C)C[C@H](C)C2)C1,0.4315322
ZINC_1252,CCN(CC)c1ccc(N)c(N)[nH+]1,0.43153214
ZINC_39926,CC[C@@H](CSC)N(C)C(=O)[C@@H](C)CS(C)(=O)=O,0.43153214
ZINC_43268,CCOC(=O)c1nc(C)no1,0.43153214
ZINC_4188,Cc1ccc([C@H](O)[C@@H]2CSCCO2)cc1,0.4315321
ZINC_32723,CCc1[nH]ncc1C[NH2+]C1CC1,0.4315321
ZINC_2406,N#Cc1nn(C(N)=O)c(N)c1C#N,0.4315321
ZINC_36908,C[NH2+]C[C@@H](C)C(=O)NC[C@@H](C)C#N,0.4315321
ZINC_33274,[NH3+][C@@H]1C[C@@H]1c1cccc(F)c1F,0.43153206
ZINC_32214,CC1(C)C[C@]2(C[NH+]=C(N)O2)C(C)(C)O1,0.43153203
ZINC_5254,CCC[NH2+]C[C@@H](C)Oc1ccc(C(C)C)cc1,0.43153203
ZINC_22828,Br[C@H]1CCCCC[C@H]1[C@@H]1CCOC2(CCC2)C1,0.431532
ZINC_34509,CC1=C(C2[NH+]=c3cc(C)c(C)cc3=[NH+]2)[C@@H](Cl)N(C)N1,0.431532
ZINC_17750,c1coc(C[NH2+]C2CCCC2)c1,0.43153194
ZINC_12842,O=C([O-])c1cccc(Br)c1C(F)(F)F,0.4315319
ZINC_13223,C#CC[NH+](CC(=O)[O-])[C@H](C)[C@@H](C)O,0.43153185
ZINC_39122,COC(=O)/C=C/C=C/C=C(\C)C(=O)OC,0.43153176
ZINC_9753,CC[C@@H](C#N)[C@H](O)c1ccc(CC(C)C)cc1,0.43153176
ZINC_43822,NC(=O)NC1(CO)CCCCC1,0.43153167
ZINC_26179,CC(C)[NH2+]C[C@H](C)[NH+]1C[C@H](C)[C@@H](C)C1,0.43153167
ZINC_19554,CN(C)C(=O)CC[NH+]1C[C@@H](O)[C@@H](O)C1,0.43153167
