original_smiles,canonical_smiles,canonical_smiles_no_stereo,inchi_key,inchi_key_no_stereo,stereo_present,chiral_centers_count,parse_ok,parse_error,source_dataset,source_id,source_name
O=C(NCCOCCOCCOCCCC1=C(CN(C2CCC(NC2=O)=O)C3=O)C3=CC=C1)[C@@H]([C@@H]4C5=CC=CC(Cl)=C5F)NC6(CCCCC6)[C@@]4(C7=CC=C(Cl)C=C7N8)C8=O,O=C1CCC(N2Cc3c(CCCOCCOCCOCCNC(=O)C4NC5(CCCCC5)[C@@]5(C(=O)Nc6cc(Cl)ccc65)[C@H]4c4cccc(Cl)c4F)cccc3C2=O)C(=O)N1,O=C1CCC(N2Cc3c(CCCOCCOCCOCCNC(=O)C4NC5(CCCCC5)C5(C(=O)Nc6cc(Cl)ccc65)C4c4cccc(Cl)c4F)cccc3C2=O)C(=O)N1,NGZJTKCQKBOQNF-ACZIYVRQSA-N,NGZJTKCQKBOQNF-UHFFFAOYSA-N,True,4,True,,mgdb,MG-25,MG-280
O=C(NCCCCCC1=C(CN(C2CCC(N(C)C2=O)=O)C3=O)C3=CC=C1)[C@@H]([C@@H]4C5=CC=CC(Cl)=C5F)NC6(CCCCC6)[C@@]4(C7=CC=C(Cl)C=C7N8)C8=O,CN1C(=O)CCC(N2Cc3c(CCCCCNC(=O)C4NC5(CCCCC5)[C@@]5(C(=O)Nc6cc(Cl)ccc65)[C@H]4c4cccc(Cl)c4F)cccc3C2=O)C1=O,CN1C(=O)CCC(N2Cc3c(CCCCCNC(=O)C4NC5(CCCCC5)C5(C(=O)Nc6cc(Cl)ccc65)C4c4cccc(Cl)c4F)cccc3C2=O)C1=O,ROSHJXSVZKWSQY-VMRNVCFTSA-N,ROSHJXSVZKWSQY-UHFFFAOYSA-N,True,4,True,,mgdb,MG-26,MC-024
O=C(NCCCCCC1=C(CN(C2CCC(NC2=O)=O)C3=O)C3=CC=C1)[C@@H]([C@@H]4C5=CC=CC=C5)NC6(CCCCC6)[C@@]4(C7=CC=C(Cl)C=C7N8)C8=O,O=C1CCC(N2Cc3c(CCCCCNC(=O)C4NC5(CCCCC5)[C@@]5(C(=O)Nc6cc(Cl)ccc65)[C@H]4c4ccccc4)cccc3C2=O)C(=O)N1,O=C1CCC(N2Cc3c(CCCCCNC(=O)C4NC5(CCCCC5)C5(C(=O)Nc6cc(Cl)ccc65)C4c4ccccc4)cccc3C2=O)C(=O)N1,WWLNINGKWIULEZ-NVWJOYQRSA-N,WWLNINGKWIULEZ-UHFFFAOYSA-N,True,4,True,,mgdb,MG-27,MC-215
O=C(NCCCCCC1=C(CN(C2CCC(NC2=O)=O)C3=O)C3=CC=C1)[C@@H]([C@@H]4C5=CC=CC=C5)NC6(CCCCC6)[C@@]4(C7=CC=CC=C7N8)C8=O,O=C1CCC(N2Cc3c(CCCCCNC(=O)C4NC5(CCCCC5)[C@@]5(C(=O)Nc6ccccc65)[C@H]4c4ccccc4)cccc3C2=O)C(=O)N1,O=C1CCC(N2Cc3c(CCCCCNC(=O)C4NC5(CCCCC5)C5(C(=O)Nc6ccccc65)C4c4ccccc4)cccc3C2=O)C(=O)N1,CBIIRFKVIVUUEB-NVWJOYQRSA-N,CBIIRFKVIVUUEB-UHFFFAOYSA-N,True,4,True,,mgdb,MG-28,MC-216
O=C(NCCCCCC1=C(CN(C2CCC(NC2=O)=O)C3=O)C3=CC=C1)[C@@H]([C@@H]4C5=CC=CC=C5F)NC6(CCCCC6)[C@@]4(C7=CC=CC=C7N8)C8=O,O=C1CCC(N2Cc3c(CCCCCNC(=O)C4NC5(CCCCC5)[C@@]5(C(=O)Nc6ccccc65)[C@H]4c4ccccc4F)cccc3C2=O)C(=O)N1,O=C1CCC(N2Cc3c(CCCCCNC(=O)C4NC5(CCCCC5)C5(C(=O)Nc6ccccc65)C4c4ccccc4F)cccc3C2=O)C(=O)N1,LSFWVOZBFFYVRK-NVWJOYQRSA-N,LSFWVOZBFFYVRK-UHFFFAOYSA-N,True,4,True,,mgdb,MG-29,MC-217
O=C(NCCCCCC1=C(CN(C2C(NC(CC2)=O)=O)C3=O)C3=CC=C1)[C@@H]4NC[C@@H](C5=CC=CC=C5)C4,O=C1CCC(N2Cc3c(CCCCCNC(=O)C4C[C@H](c5ccccc5)CN4)cccc3C2=O)C(=O)N1,O=C1CCC(N2Cc3c(CCCCCNC(=O)C4CC(c5ccccc5)CN4)cccc3C2=O)C(=O)N1,XMZBOEQXLIWRLY-ANYOXOOPSA-N,XMZBOEQXLIWRLY-UHFFFAOYSA-N,True,3,True,,mgdb,MG-30,MC-293
O=C(NCCCCCC1=C(CN(C2C(NC(CC2)=O)=O)C3=O)C3=CC=C1)[C@@H]4NC[C@H](C5=CC=CC=C5)C4,O=C1CCC(N2Cc3c(CCCCCNC(=O)C4C[C@@H](c5ccccc5)CN4)cccc3C2=O)C(=O)N1,O=C1CCC(N2Cc3c(CCCCCNC(=O)C4CC(c5ccccc5)CN4)cccc3C2=O)C(=O)N1,XMZBOEQXLIWRLY-BURHJUHKSA-N,XMZBOEQXLIWRLY-UHFFFAOYSA-N,True,3,True,,mgdb,MG-31,MC-294
O=C1NC2=CC(Cl)=CC=C2[C@]13C4(CCCCC4)N(C)[C@@H](C(NCCCCCC5=C(CN(C6C(NC(CC6)=O)=O)C7=O)C7=CC=C5)=O)[C@@H]3C8=CC=CC(Cl)=C8F,CN1C(C(=O)NCCCCCc2cccc3c2CN(C2CCC(=O)NC2=O)C3=O)[C@H](c2cccc(Cl)c2F)[C@]2(C(=O)Nc3cc(Cl)ccc32)C12CCCCC2,CN1C(C(=O)NCCCCCc2cccc3c2CN(C2CCC(=O)NC2=O)C3=O)C(c2cccc(Cl)c2F)C2(C(=O)Nc3cc(Cl)ccc32)C12CCCCC2,JCPLCVQUOCKTOB-VMRNVCFTSA-N,JCPLCVQUOCKTOB-UHFFFAOYSA-N,True,4,True,,mgdb,MG-32,MC-295
O=C1NC2=CC=CC=C2[C@]13C(C)(C)N[C@@H](C(NCCCCCC4=C(CN(C5C(NC(CC5)=O)=O)C6=O)C6=CC=C4)=O)[C@@H]3C7=CC=CC=C7,CC1(C)NC(C(=O)NCCCCCc2cccc3c2CN(C2CCC(=O)NC2=O)C3=O)[C@H](c2ccccc2)[C@]12C(=O)Nc1ccccc12,CC1(C)NC(C(=O)NCCCCCc2cccc3c2CN(C2CCC(=O)NC2=O)C3=O)C(c2ccccc2)C12C(=O)Nc1ccccc12,KJQFKEFRZLWMSE-BAZFYEDSSA-N,KJQFKEFRZLWMSE-UHFFFAOYSA-N,True,4,True,,mgdb,MG-33,MC-296
O=C1NC2=CC=CC=C2[C@]13CN[C@@H](C(NCCCCCC4=C(CN(C5C(NC(CC5)=O)=O)C6=O)C6=CC=C4)=O)C3,O=C1CCC(N2Cc3c(CCCCCNC(=O)C4C[C@@]5(CN4)C(=O)Nc4ccccc45)cccc3C2=O)C(=O)N1,O=C1CCC(N2Cc3c(CCCCCNC(=O)C4CC5(CN4)C(=O)Nc4ccccc45)cccc3C2=O)C(=O)N1,UXNDCGMJOFGRNN-YFIBMDDPSA-N,UXNDCGMJOFGRNN-UHFFFAOYSA-N,True,3,True,,mgdb,MG-34,MC-297
CC1=C2C(=CNC2=C(C=C1)NS(=O)(=O)C3=CC=CC(=C3)C#N)C#N,Cc1ccc(NS(=O)(=O)c2cccc(C#N)c2)c2[nH]cc(C#N)c12,Cc1ccc(NS(=O)(=O)c2cccc(C#N)c2)c2[nH]cc(C#N)c12,LWGUASZLXHYWIV-UHFFFAOYSA-N,LWGUASZLXHYWIV-UHFFFAOYSA-N,False,0,True,,mgdb,MG-35,E7820
CC1=C2C(=CNC2=C(C=C1)NS(=O)(=O)C3=CC=CC(=C3)C#N)C#N,Cc1ccc(NS(=O)(=O)c2cccc(C#N)c2)c2[nH]cc(C#N)c12,Cc1ccc(NS(=O)(=O)c2cccc(C#N)c2)c2[nH]cc(C#N)c12,LWGUASZLXHYWIV-UHFFFAOYSA-N,LWGUASZLXHYWIV-UHFFFAOYSA-N,False,0,True,,mgdb,MG-35,E7820
CC1=C2C(=CNC2=C(C=C1)NS(=O)(=O)C3=CC=CC(=C3)C#N)C#N,Cc1ccc(NS(=O)(=O)c2cccc(C#N)c2)c2[nH]cc(C#N)c12,Cc1ccc(NS(=O)(=O)c2cccc(C#N)c2)c2[nH]cc(C#N)c12,LWGUASZLXHYWIV-UHFFFAOYSA-N,LWGUASZLXHYWIV-UHFFFAOYSA-N,False,0,True,,mgdb,MG-35,E7820
CC1=C2C(=CNC2=C(C=C1)NS(=O)(=O)C3=CC=CC(=C3)C#N)C#N,Cc1ccc(NS(=O)(=O)c2cccc(C#N)c2)c2[nH]cc(C#N)c12,Cc1ccc(NS(=O)(=O)c2cccc(C#N)c2)c2[nH]cc(C#N)c12,LWGUASZLXHYWIV-UHFFFAOYSA-N,LWGUASZLXHYWIV-UHFFFAOYSA-N,False,0,True,,mgdb,MG-35,E7820
CC1=C2C(=CNC2=C(C=C1)NS(=O)(=O)C3=CC=CC(=C3)C#N)C#N,Cc1ccc(NS(=O)(=O)c2cccc(C#N)c2)c2[nH]cc(C#N)c12,Cc1ccc(NS(=O)(=O)c2cccc(C#N)c2)c2[nH]cc(C#N)c12,LWGUASZLXHYWIV-UHFFFAOYSA-N,LWGUASZLXHYWIV-UHFFFAOYSA-N,False,0,True,,mgdb,MG-35,E7820
CC1=C2C(=CNC2=C(C=C1)NS(=O)(=O)C3=CC=CC(=C3)C#N)C#N,Cc1ccc(NS(=O)(=O)c2cccc(C#N)c2)c2[nH]cc(C#N)c12,Cc1ccc(NS(=O)(=O)c2cccc(C#N)c2)c2[nH]cc(C#N)c12,LWGUASZLXHYWIV-UHFFFAOYSA-N,LWGUASZLXHYWIV-UHFFFAOYSA-N,False,0,True,,mgdb,MG-35,E7820
C1=CC2=C(C(=C1)NS(=O)(=O)C3=CC=C(C=C3)S(=O)(=O)N)NC=C2Cl,NS(=O)(=O)c1ccc(S(=O)(=O)Nc2cccc3c(Cl)c[nH]c23)cc1,NS(=O)(=O)c1ccc(S(=O)(=O)Nc2cccc3c(Cl)c[nH]c23)cc1,SETFNECMODOHTO-UHFFFAOYSA-N,SETFNECMODOHTO-UHFFFAOYSA-N,False,0,True,,mgdb,MG-36,Indisulam
C1=CC2=C(C(=C1)NS(=O)(=O)C3=CC=C(C=C3)S(=O)(=O)N)NC=C2Cl,NS(=O)(=O)c1ccc(S(=O)(=O)Nc2cccc3c(Cl)c[nH]c23)cc1,NS(=O)(=O)c1ccc(S(=O)(=O)Nc2cccc3c(Cl)c[nH]c23)cc1,SETFNECMODOHTO-UHFFFAOYSA-N,SETFNECMODOHTO-UHFFFAOYSA-N,False,0,True,,mgdb,MG-36,Indisulam
C1=CC2=C(C(=C1)NS(=O)(=O)C3=CC=C(C=C3)S(=O)(=O)N)NC=C2Cl,NS(=O)(=O)c1ccc(S(=O)(=O)Nc2cccc3c(Cl)c[nH]c23)cc1,NS(=O)(=O)c1ccc(S(=O)(=O)Nc2cccc3c(Cl)c[nH]c23)cc1,SETFNECMODOHTO-UHFFFAOYSA-N,SETFNECMODOHTO-UHFFFAOYSA-N,False,0,True,,mgdb,MG-36,Indisulam
C1=CC2=C(C(=C1)NS(=O)(=O)C3=CC=C(C=C3)S(=O)(=O)N)NC=C2Cl,NS(=O)(=O)c1ccc(S(=O)(=O)Nc2cccc3c(Cl)c[nH]c23)cc1,NS(=O)(=O)c1ccc(S(=O)(=O)Nc2cccc3c(Cl)c[nH]c23)cc1,SETFNECMODOHTO-UHFFFAOYSA-N,SETFNECMODOHTO-UHFFFAOYSA-N,False,0,True,,mgdb,MG-36,Indisulam
C1=CC2=C(C(=C1)NS(=O)(=O)C3=CC=C(C=C3)S(=O)(=O)N)NC=C2Cl,NS(=O)(=O)c1ccc(S(=O)(=O)Nc2cccc3c(Cl)c[nH]c23)cc1,NS(=O)(=O)c1ccc(S(=O)(=O)Nc2cccc3c(Cl)c[nH]c23)cc1,SETFNECMODOHTO-UHFFFAOYSA-N,SETFNECMODOHTO-UHFFFAOYSA-N,False,0,True,,mgdb,MG-36,Indisulam
C1=CC2=C(C(=C1)NS(=O)(=O)C3=CC=C(C=C3)S(=O)(=O)N)NC=C2Cl,NS(=O)(=O)c1ccc(S(=O)(=O)Nc2cccc3c(Cl)c[nH]c23)cc1,NS(=O)(=O)c1ccc(S(=O)(=O)Nc2cccc3c(Cl)c[nH]c23)cc1,SETFNECMODOHTO-UHFFFAOYSA-N,SETFNECMODOHTO-UHFFFAOYSA-N,False,0,True,,mgdb,MG-36,Indisulam
C1=CC2=C(C(=C1)NS(=O)(=O)C3=CC=C(C=C3)S(=O)(=O)N)NC=C2Cl,NS(=O)(=O)c1ccc(S(=O)(=O)Nc2cccc3c(Cl)c[nH]c23)cc1,NS(=O)(=O)c1ccc(S(=O)(=O)Nc2cccc3c(Cl)c[nH]c23)cc1,SETFNECMODOHTO-UHFFFAOYSA-N,SETFNECMODOHTO-UHFFFAOYSA-N,False,0,True,,mgdb,MG-36,indisulam
C1=CC2=C(C(=C1)NS(=O)(=O)C3=CC=C(C=C3)S(=O)(=O)N)NC=C2Cl,NS(=O)(=O)c1ccc(S(=O)(=O)Nc2cccc3c(Cl)c[nH]c23)cc1,NS(=O)(=O)c1ccc(S(=O)(=O)Nc2cccc3c(Cl)c[nH]c23)cc1,SETFNECMODOHTO-UHFFFAOYSA-N,SETFNECMODOHTO-UHFFFAOYSA-N,False,0,True,,mgdb,MG-36,indisulam
C1=CC(=C(C=C1Cl)Cl)C(=O)NS(=O)(=O)C2=CC=C(S2)Br,O=C(NS(=O)(=O)c1ccc(Br)s1)c1ccc(Cl)cc1Cl,O=C(NS(=O)(=O)c1ccc(Br)s1)c1ccc(Cl)cc1Cl,WWONFUQGBVOKOF-UHFFFAOYSA-N,WWONFUQGBVOKOF-UHFFFAOYSA-N,False,0,True,,mgdb,MG-37,Tasisulam
C1=CC(=C(C=C1Cl)Cl)C(=O)NS(=O)(=O)C2=CC=C(S2)Br,O=C(NS(=O)(=O)c1ccc(Br)s1)c1ccc(Cl)cc1Cl,O=C(NS(=O)(=O)c1ccc(Br)s1)c1ccc(Cl)cc1Cl,WWONFUQGBVOKOF-UHFFFAOYSA-N,WWONFUQGBVOKOF-UHFFFAOYSA-N,False,0,True,,mgdb,MG-37,Tasisulam
C1=CC(=C(C=C1Cl)Cl)C(=O)NS(=O)(=O)C2=CC=C(S2)Br,O=C(NS(=O)(=O)c1ccc(Br)s1)c1ccc(Cl)cc1Cl,O=C(NS(=O)(=O)c1ccc(Br)s1)c1ccc(Cl)cc1Cl,WWONFUQGBVOKOF-UHFFFAOYSA-N,WWONFUQGBVOKOF-UHFFFAOYSA-N,False,0,True,,mgdb,MG-37,Tasisulam
C1=CC(=C(C=C1Cl)Cl)C(=O)NS(=O)(=O)C2=CC=C(S2)Br,O=C(NS(=O)(=O)c1ccc(Br)s1)c1ccc(Cl)cc1Cl,O=C(NS(=O)(=O)c1ccc(Br)s1)c1ccc(Cl)cc1Cl,WWONFUQGBVOKOF-UHFFFAOYSA-N,WWONFUQGBVOKOF-UHFFFAOYSA-N,False,0,True,,mgdb,MG-37,Tasisulam
N(C1=NC(N[C@@H](C)C2=CC=C(F)C=N2)=NC=C1Cl)C3=CC(OC(C)C)=NN3,CC(C)Oc1cc(Nc2nc(N[C@@H](C)c3ccc(F)cn3)ncc2Cl)[nH]n1,CC(C)Oc1cc(Nc2nc(NC(C)c3ccc(F)cn3)ncc2Cl)[nH]n1,LBVKEEFIPBQIMD-JTQLQIEISA-N,LBVKEEFIPBQIMD-UHFFFAOYSA-N,True,1,True,,mgdb,MG-38,T1
C1CCC(CC1)N2CCN(CC2)C3=CC(=C4C5=C(C6=CC=CC=C6C4=O)ON=C35)NC7=CC=C(C=C7)C(=O)O,O=C(O)c1ccc(Nc2cc(N3CCN(C4CCCCC4)CC3)c3noc4c3c2C(=O)c2ccccc2-4)cc1,O=C(O)c1ccc(Nc2cc(N3CCN(C4CCCCC4)CC3)c3noc4c3c2C(=O)c2ccccc2-4)cc1,MMUWXZUTOXDAGI-UHFFFAOYSA-N,MMUWXZUTOXDAGI-UHFFFAOYSA-N,False,0,True,,mgdb,MG-39,V0
C1CCC(CC1)N2CCN(CC2)C3=C(C4=C(C(=C3)NC5=CC=C(C=C5)C(=O)O)C(=O)C6=CC=CC=C6C4=O)N,Nc1c(N2CCN(C3CCCCC3)CC2)cc(Nc2ccc(C(=O)O)cc2)c2c1C(=O)c1ccccc1C2=O,Nc1c(N2CCN(C3CCCCC3)CC2)cc(Nc2ccc(C(=O)O)cc2)c2c1C(=O)c1ccccc1C2=O,YLGUWQFLCMWHDK-UHFFFAOYSA-N,YLGUWQFLCMWHDK-UHFFFAOYSA-N,False,0,True,,mgdb,MG-40,V1
CC[C@H](CO)NC1=NC(=C2C(=N1)N(C=N2)C(C)C)NCC3=CC=C(C=C3)C4=CC=CC=N4,CC[C@H](CO)Nc1nc(NCc2ccc(-c3ccccn3)cc2)c2ncn(C(C)C)c2n1,CCC(CO)Nc1nc(NCc2ccc(-c3ccccn3)cc2)c2ncn(C(C)C)c2n1,HOCBJBNQIQQQGT-LJQANCHMSA-N,HOCBJBNQIQQQGT-UHFFFAOYSA-N,True,1,True,,mgdb,MG-41,(R)-CR8
C1CCC(CC1)/C=C/C=C/C=C/C(=O)NC2=C[C@]([C@H]3[C@@H](C2=O)O3)(/C=C/C=C/C=C/C(=O)NC4=C(CCC4=O)O)O,O=C(CCC=C/C=C/[C@]1(O)C=C(NC(=O)/C=C/C=C/C=C/C2CCCCC2)C(=O)C2O[C@H]21)N=C1C(=O)CCC1=O,O=C(CCC=CC=CC1(O)C=C(NC(=O)C=CC=CC=CC2CCCCC2)C(=O)C2OC21)N=C1C(=O)CCC1=O,CUAXFEHPLQVEFN-WWRKSBQMSA-N,CUAXFEHPLQVEFN-UHFFFAOYSA-N,True,3,True,,mgdb,MG-42,Asukamycin
C1CCC(CC1)/C=C/C=C/C=C/C(=O)NC2=C[C@]([C@H]3[C@@H](C2=O)O3)(/C=C/C=C/C=C/C(=O)NC4=C(CCC4=O)O)O,O=C(CCC=C/C=C/[C@]1(O)C=C(NC(=O)/C=C/C=C/C=C/C2CCCCC2)C(=O)C2O[C@H]21)N=C1C(=O)CCC1=O,O=C(CCC=CC=CC1(O)C=C(NC(=O)C=CC=CC=CC2CCCCC2)C(=O)C2OC21)N=C1C(=O)CCC1=O,CUAXFEHPLQVEFN-WWRKSBQMSA-N,CUAXFEHPLQVEFN-UHFFFAOYSA-N,True,3,True,,mgdb,MG-42,asukamycin
C1CCC(CC1)/C=C/C=C/C=C/C(=O)NC2=C[C@]([C@H]3[C@@H](C2=O)O3)(/C=C/C=C/C=C/C(=O)NC4=C(CCC4=O)O)O,O=C(CCC=C/C=C/[C@]1(O)C=C(NC(=O)/C=C/C=C/C=C/C2CCCCC2)C(=O)C2O[C@H]21)N=C1C(=O)CCC1=O,O=C(CCC=CC=CC1(O)C=C(NC(=O)C=CC=CC=CC2CCCCC2)C(=O)C2OC21)N=C1C(=O)CCC1=O,CUAXFEHPLQVEFN-WWRKSBQMSA-N,CUAXFEHPLQVEFN-UHFFFAOYSA-N,True,3,True,,mgdb,MG-42,Asukamycin
C[C@H](C1=C(C=CC(=C1Cl)OC)Cl)N2C=NC3=C2C=C(C=C3)C4=CC=CC=C4[C@H]5CCCCN5,COc1ccc(Cl)c([C@@H](C)n2cnc3ccc(-c4ccccc4[C@H]4CCCCN4)cc32)c1Cl,COc1ccc(Cl)c(C(C)n2cnc3ccc(-c4ccccc4C4CCCCN4)cc32)c1Cl,YFCMSHPEVDOMQA-VGOFRKELSA-N,YFCMSHPEVDOMQA-UHFFFAOYSA-N,True,2,True,,mgdb,MG-43,LSN3160440
C[C@H](C1=C(C=CC(=C1Cl)OC)Cl)N2C=NC3=C2C=C(C=C3)C4=CC=CC=C4[C@H]5CCCCN5,COc1ccc(Cl)c([C@@H](C)n2cnc3ccc(-c4ccccc4[C@H]4CCCCN4)cc32)c1Cl,COc1ccc(Cl)c(C(C)n2cnc3ccc(-c4ccccc4C4CCCCN4)cc32)c1Cl,YFCMSHPEVDOMQA-VGOFRKELSA-N,YFCMSHPEVDOMQA-UHFFFAOYSA-N,True,2,True,,mgdb,MG-43,LSN3160440
CC1=CC=C(C=C1)S(=O)(=O)N/N=C/C2=C(C=CC(=C2)Br)O,Cc1ccc(S(=O)(=O)NN=Cc2cc(Br)ccc2O)cc1,Cc1ccc(S(=O)(=O)NN=Cc2cc(Br)ccc2O)cc1,PBEIAQYKTXKQGF-UHFFFAOYSA-N,PBEIAQYKTXKQGF-UHFFFAOYSA-N,False,0,True,,mgdb,MG-44,dCeMM1
CC1=CC=C(C=C1)S(=O)(=O)N/N=C/C2=C(C=CC(=C2)Br)O,Cc1ccc(S(=O)(=O)NN=Cc2cc(Br)ccc2O)cc1,Cc1ccc(S(=O)(=O)NN=Cc2cc(Br)ccc2O)cc1,PBEIAQYKTXKQGF-UHFFFAOYSA-N,PBEIAQYKTXKQGF-UHFFFAOYSA-N,False,0,True,,mgdb,MG-44,dCeMM1
CC1=CC=C(C=C1)S(=O)(=O)N/N=C/C2=C(C=CC(=C2)Br)O,Cc1ccc(S(=O)(=O)NN=Cc2cc(Br)ccc2O)cc1,Cc1ccc(S(=O)(=O)NN=Cc2cc(Br)ccc2O)cc1,PBEIAQYKTXKQGF-UHFFFAOYSA-N,PBEIAQYKTXKQGF-UHFFFAOYSA-N,False,0,True,,mgdb,MG-44,dCeMM1
CC1=CC=C(C=C1)S(=O)(=O)N/N=C/C2=C(C=CC(=C2)Br)O,Cc1ccc(S(=O)(=O)NN=Cc2cc(Br)ccc2O)cc1,Cc1ccc(S(=O)(=O)NN=Cc2cc(Br)ccc2O)cc1,PBEIAQYKTXKQGF-UHFFFAOYSA-N,PBEIAQYKTXKQGF-UHFFFAOYSA-N,False,0,True,,mgdb,MG-44,dCeMM1
C1=CC=C2C(=C1)C3=C(N2)N=C(N=N3)SCC(=O)NC4=NC=C(C=C4)Cl,O=C(CSc1nnc2c(n1)[nH]c1ccccc12)Nc1ccc(Cl)cn1,O=C(CSc1nnc2c(n1)[nH]c1ccccc12)Nc1ccc(Cl)cn1,VFWVTIHYVUKNGR-UHFFFAOYSA-N,VFWVTIHYVUKNGR-UHFFFAOYSA-N,False,0,True,,mgdb,MG-45,dCeMM2
C1=CC=C2C(=C1)C3=C(N2)N=C(N=N3)SCC(=O)NC4=NC=C(C=C4)Cl,O=C(CSc1nnc2c(n1)[nH]c1ccccc12)Nc1ccc(Cl)cn1,O=C(CSc1nnc2c(n1)[nH]c1ccccc12)Nc1ccc(Cl)cn1,VFWVTIHYVUKNGR-UHFFFAOYSA-N,VFWVTIHYVUKNGR-UHFFFAOYSA-N,False,0,True,,mgdb,MG-45,dCeMM2
C1=CC=C2C(=C1)C3=C(N2)N=C(N=N3)SCC(=O)NC4=NC=C(C=C4)Cl,O=C(CSc1nnc2c(n1)[nH]c1ccccc12)Nc1ccc(Cl)cn1,O=C(CSc1nnc2c(n1)[nH]c1ccccc12)Nc1ccc(Cl)cn1,VFWVTIHYVUKNGR-UHFFFAOYSA-N,VFWVTIHYVUKNGR-UHFFFAOYSA-N,False,0,True,,mgdb,MG-45,dCeMM2
C1=CC=C2C(=C1)C3=C(N2)N=C(N=N3)SCC(=O)NC4=NC=C(C=C4)Cl,O=C(CSc1nnc2c(n1)[nH]c1ccccc12)Nc1ccc(Cl)cn1,O=C(CSc1nnc2c(n1)[nH]c1ccccc12)Nc1ccc(Cl)cn1,VFWVTIHYVUKNGR-UHFFFAOYSA-N,VFWVTIHYVUKNGR-UHFFFAOYSA-N,False,0,True,,mgdb,MG-45,dCeMM2
C1=CC=C2C(=C1)NC(=N2)SCC(=O)NC3=NC=C(C=C3)Cl,O=C(CSc1nc2ccccc2[nH]1)Nc1ccc(Cl)cn1,O=C(CSc1nc2ccccc2[nH]1)Nc1ccc(Cl)cn1,OOYJNUNOVRCHJZ-UHFFFAOYSA-N,OOYJNUNOVRCHJZ-UHFFFAOYSA-N,False,0,True,,mgdb,MG-46,dCeMM3
C1=CC=C2C(=C1)NC(=N2)SCC(=O)NC3=NC=C(C=C3)Cl,O=C(CSc1nc2ccccc2[nH]1)Nc1ccc(Cl)cn1,O=C(CSc1nc2ccccc2[nH]1)Nc1ccc(Cl)cn1,OOYJNUNOVRCHJZ-UHFFFAOYSA-N,OOYJNUNOVRCHJZ-UHFFFAOYSA-N,False,0,True,,mgdb,MG-46,dCeMM3
C1=CC=C2C(=C1)NC(=N2)SCC(=O)NC3=NC=C(C=C3)Cl,O=C(CSc1nc2ccccc2[nH]1)Nc1ccc(Cl)cn1,O=C(CSc1nc2ccccc2[nH]1)Nc1ccc(Cl)cn1,OOYJNUNOVRCHJZ-UHFFFAOYSA-N,OOYJNUNOVRCHJZ-UHFFFAOYSA-N,False,0,True,,mgdb,MG-46,dCeMM3
C1=CC=C2C(=C1)NC(=N2)SCC(=O)NC3=NC=C(C=C3)Cl,O=C(CSc1nc2ccccc2[nH]1)Nc1ccc(Cl)cn1,O=C(CSc1nc2ccccc2[nH]1)Nc1ccc(Cl)cn1,OOYJNUNOVRCHJZ-UHFFFAOYSA-N,OOYJNUNOVRCHJZ-UHFFFAOYSA-N,False,0,True,,mgdb,MG-46,dCeMM3
CC1=CC=C(O1)C(=O)N2CSCC2C(=O)NC3=NC=C(S3)C,Cc1ccc(C(=O)N2CSCC2C(=O)Nc2ncc(C)s2)o1,Cc1ccc(C(=O)N2CSCC2C(=O)Nc2ncc(C)s2)o1,BPWZJVKIVHVVHP-UHFFFAOYSA-N,BPWZJVKIVHVVHP-UHFFFAOYSA-N,False,1,True,,mgdb,MG-47,dCeMM4
CC1=CC=C(O1)C(=O)N2CSCC2C(=O)NC3=NC=C(S3)C,Cc1ccc(C(=O)N2CSCC2C(=O)Nc2ncc(C)s2)o1,Cc1ccc(C(=O)N2CSCC2C(=O)Nc2ncc(C)s2)o1,BPWZJVKIVHVVHP-UHFFFAOYSA-N,BPWZJVKIVHVVHP-UHFFFAOYSA-N,False,1,True,,mgdb,MG-47,dCeMM4
CC1=CC=C(O1)C(=O)N2CSCC2C(=O)NC3=NC=C(S3)C,Cc1ccc(C(=O)N2CSCC2C(=O)Nc2ncc(C)s2)o1,Cc1ccc(C(=O)N2CSCC2C(=O)Nc2ncc(C)s2)o1,BPWZJVKIVHVVHP-UHFFFAOYSA-N,BPWZJVKIVHVVHP-UHFFFAOYSA-N,False,1,True,,mgdb,MG-47,dCeMM4
CC1=CC=C(O1)C(=O)N2CSCC2C(=O)NC3=NC=C(S3)C,Cc1ccc(C(=O)N2CSCC2C(=O)Nc2ncc(C)s2)o1,Cc1ccc(C(=O)N2CSCC2C(=O)Nc2ncc(C)s2)o1,BPWZJVKIVHVVHP-UHFFFAOYSA-N,BPWZJVKIVHVVHP-UHFFFAOYSA-N,False,1,True,,mgdb,MG-47,dCeMM4
,,,,,False,0,False,empty_smiles,mgdb,MG-48,Xanthophylls
CC1=NC(=CC=C1)NC2=NC(=CS2)CC(=O)NC3=NC=C(S3)C,Cc1cccc(Nc2nc(CC(=O)Nc3ncc(C)s3)cs2)n1,Cc1cccc(Nc2nc(CC(=O)Nc3ncc(C)s3)cs2)n1,QMRBCNQCRMTXBE-UHFFFAOYSA-N,QMRBCNQCRMTXBE-UHFFFAOYSA-N,False,0,True,,mgdb,MG-49,HQ461
