idx,smiles,score
25088,"C[C@@H]1CN([C@@H]([C@@H](C)[NH3+])C(F)(F)F)C[C@@H]1C
",0.4407351
11486,"C[C@H](C(=O)[O-])n1c(=O)ssc1=O
",0.44073504
31458,"C[NH2+][C@@H](C1CCCC1)[C@H]1CSCCS1
",0.440735
21217,"O=C([O-])[C@@H](O)c1cscc1Br
",0.44073492
31299,"Fc1c(F)c(F)c(CSc2cn[nH]n2)c(F)c1F
",0.44073486
37281,"C[C@H]1CO[C@@H](C23CC4CC(CC(C4)C2)C3)C[NH2+]1
",0.44073477
9210,"C[NH2+][C@H]1CCC[C@H]1C[NH+](C)C1CCC(C)(C)CC1
",0.44073477
35837,"NN[C@H](Br)Cc1ccccc1
",0.4407347
33323,"C[C@H](C[C@H]1CCC[NH2+]1)[NH2+][C@@H]1CC1(C)C
",0.44073468
36020,"N#C[C@H]1CCC[C@H]1N[C@H]1CCC[C@@H]([NH3+])C1
",0.44073462
20057,"CC1(C)C(=O)[C@]2(C)CC[C@H]1C2
",0.44073462
4965,"NNC(=S)NNc1ccccc1
",0.44073454
35080,"CC[C@H]1CCC[NH+]1[C@@H](C)[C@@H](C)C[NH2+]C(C)(C)C
",0.44073454
3408,"O=C1CC2CC(=O)CC2(C2CC=CC2)C1
",0.4407345
20938,"C[C@@H]1CC([NH2+]C2CC[NH+](C3CCCCC3)CC2)C[C@@H](C)O1
",0.44073445
32531,"CCC1=CC(=O)[C@H](C)[C@H](CC)[C@@H]1C
",0.4407344
23406,"C[C@H]1CC[C@@H](O)[C@H](CCO)C1
",0.44073436
33620,"CC(C)OC(=O)O[C@H]1CCC[NH2+]C1
",0.44073427
26339,"FO[C@H](NNc1ccccc1)C(F)F
",0.44073427
21929,"CC1CCC(C(=O)C(C)(C)[NH+](C)C)CC1
",0.44073427
12470,"O=C([O-])C[NH+]1CC2(CCCC2)C1
",0.44073418
34933,"CCC[C@H](C)C(=O)NC[C@@H](C)[NH+](C)C
",0.44073412
11687,"C[NH2+]C[C@H]1CCO[C@@H]1C1CCC(C)CC1
",0.44073412
11707,"O=C1C(=O)/C(=C/c2ccccc2)CCC/C1=C/c1ccccc1
",0.44073397
37340,"Cc1nc2c(Cl)nc(Cl)nc2s1
",0.44073397
23396,"CC(C)[C@H]1CC[C@@H](C)C[C@@H]1OC=O
",0.44073376
18563,"CC(C)CCC[C@H](C)[NH2+]C1CCCC1
",0.44073376
20511,"C[C@H]1CC(C)(C)C[C@@](O)([C@@H](C)C#N)C1
",0.4407337
15054,"C[C@@H]([NH2+]C1CCCCCC1)[C@@H]1CCC[NH+](C)C1
",0.4407336
16041,"CCC[C@H](S)c1ccccc1
",0.4407336
31260,"CC[C@@](C)(NC(=O)N(C)CCO)C(=O)[O-]
",0.44073352
27954,"Nc1ccc(S(=O)(=O)[N-][N+](=O)[O-])cc1
",0.44073346
38218,"CCCC1CC[NH+]([C@H](C)[C@H](C)C[NH2+]C2CC2)CC1
",0.44073343
38136,"C[C@](N)(C(=O)NCCC(F)(F)F)C(F)(F)F
",0.44073343
18620,"CC1(C)OC(C)(C)[C@H](C[NH+]2CCCCCCC2)[C@@H]1N
",0.44073334
34507,"CCOC(=O)C[NH+](C)C1CC1
",0.44073325
38165,"CN[C@H](CC[C@H]([NH3+])C(=O)[O-])C(F)(F)F
",0.44073325
11312,"O=C(CCC1CCCCC1)NNC(=O)CC1CCC1
",0.4407332
2575,"CCOC(=O)C1CCCCC1
",0.44073313
33726,"CC(C)[C@H]([NH2+]Cc1ccncc1)C(=O)[O-]
",0.44073305
9982,"C[C@@H]1SCCC[C@H]1[NH2+]CC1CC1
",0.44073296
29887,"C[NH2+]C1CCC([NH+](C)[C@H]2CCC[C@H](C)[C@H]2C)CC1
",0.44073287
20519,"CC(C)[C@H]1C[S@](=O)[C@@H](C)CC[NH2+]1
",0.44073287
11518,"CCCC(=O)/C(=C/NC(N)=O)C(=O)[O-]
",0.44073278
26557,"O[C@H]1C=C[C@@]23C=CC=C[C@@]12CCCC3
",0.4407327
36792,"CCC(=O)c1cscc1Br
",0.4407326
34594,"CC[NH2+][C@@H]1CCC[C@@H]1CCOC1CCC(C)CC1
",0.4407325
2814,"C[NH+](C)C1CCN(C[C@H]2C=C[C@H]([NH3+])C2)CC1
",0.4407325
13783,"C=CCS(=O)(=O)NCCCO
",0.44073245
12459,"CCSc1nnc([O-])[nH]c1=O
",0.44073242
37918,"CN(C)C(=O)CN(CC(F)(F)F)C(=O)CCCO
",0.44073242
19707,"CCN[C@H]1C[C@H](C)C[C@H](C)[C@@H]1[NH+]1C[C@@H](C)[C@@H](C)C1
",0.44073236
17661,"COC[C@@H](C)[C@@](O)(C(=O)[O-])C(C)C
",0.4407323
10943,"C[NH2+]C[C@H](C)[C@H](C)[NH+]1CCC2(CCCCC2)CC1
",0.4407322
13314,"C[NH+](C)CC(=O)Cc1ccsc1
",0.4407322
16669,"C[C@H](O)[C@@H](C)N1CCN(C2C[NH2+]C2)CC1
",0.4407319
16338,"CC[C@H](C)[C@@H]([NH2+]C)C1([NH+](C)C)CCCCCC1
",0.4407318
19929,"Fc1cc(F)c(I)cn1
",0.44073176
1558,"COc1ccc(C(F)(F)F)cc1
",0.44073176
19569,"C[C@@H]1CC(OCC2(CS)CC2)C[C@H](C)C1
",0.44073159
8472,"CCS(=O)(=O)c1ccc(F)cc1
",0.44073159
786,"[NH3+][C@H]1CCC[C@H](N2CCS(=O)CC2)C1
",0.4407315
17186,"CC(C)[C@@H](C)NC(=O)CSCC[NH3+]
",0.44073138
1663,"CCCCC(=O)C(C)(C)[NH+]1CCCCCC1
",0.44073138
25923,"CC(C)C(=O)[C@H](C)c1cc(F)cc(F)c1
",0.44073135
23426,"CCOCCC[C@]1(O)C[C@@H]1C
",0.44073135
17174,"C1=N\c2ccccc2/N=C\c2cc3ccccc3cc2/1
",0.4407312
31645,"C[NH2+]C1CCC(NC(=O)N[C@@H]2CCOC2)CC1
",0.44073093
19609,"CC1(C)CSC[C@](O)([C@H](F)C(=O)[O-])C1
",0.44073087
35100,"CC[C@@](C)([NH3+])C(=O)N(C)CCC[NH+](C)C
",0.44073084
7741,"COc1cc(C)c(CBr)c(C)c1
",0.44073078
23739,"CC(C)[NH2+]C[C@H](C)[C@H](C)[NH+]1CCCC(C)(C)CC1
",0.44073078
28189,"CCC1(CC)CC[NH+]([C@@]2(C[NH3+])CC(C)(C)OC2(C)C)C1
",0.4407307
8979,"C=C(C)[C@H](Cc1cc(C)cc(C)c1)[NH2+]C
",0.44073066
7575,"[NH3+]CCCN1CCCC[C@@H]1CO
",0.4407306
369,"CCC(CC)(CC)NC(=O)N[C@@H](C)CSC
",0.44073054
34219,"CCCC[NH2+][C@@H]1CSCC(C)(C)C1
",0.44073054
23054,"CCCC[C@@H](C)NC(=O)CC[C@H](C)O
",0.4407305
32669,"CC1=C[C@@H]2C=c3ccccc3=C2C=C1
",0.4407305
20074,"O=S(=O)(c1ccccc1)C(Br)(Br)Br
",0.44073045
30161,"CC(C)CN1CNC(=S)NC1
",0.44073042
18798,"Cc1cc(C)c(NCC(C)(C)C)c(C)c1
",0.44073036
29364,"C[C@@H]([NH3+])C(C)(C)C[NH+]1CCC(C[NH+](C)C)CC1
",0.44073036
27570,"Cc1ccc([C@H]2C[C@@H]2[NH3+])s1
",0.44073036
5063,"C[N+]1([C@H]2CC[C@H]3CC[C@@H]2C3=O)CCCCC1
",0.44073027
25078,"C=C(C)C[C@@H]1C=CC[C@H](CC(=C)C)[NH+]1CCO
",0.44073018
8473,"C/[NH+]=C(\[S-])c1ccccc1N
",0.44073018
30495,"C/C(=C\CC[P@@](=O)([O-])OP(=O)([O-])[O-])CO
",0.4407301
26814,"O=C(NC1CCCCC1)N[C@@H]1CC[S@@](=O)C1
",0.44073004
2878,"C/C(=C\CC[NH2+]C1CC1)C1CCC(C)CC1
",0.44073
33611,"CC(C)[C@@H](CC(=O)OC(C)(C)C)C(=O)[O-]
",0.44072995
13507,"CCc1nn(CC)c(CC)c1C[NH3+]
",0.44072995
15545,"CS(=O)(=O)[C@H]1CCC[C@@H](OCC2CC[NH2+]CC2)C1
",0.44072992
17897,"O=C([O-])c1ccc(-c2ccc(S(=O)(=O)[O-])cc2)cc1
",0.44072992
1671,"CS(=O)(=O)[N-]c1cc([N-]S(C)(=O)=O)cc(C(=O)[O-])c1
",0.44072986
16722,"CC[C@@H](CC[NH3+])n1cc[nH+]c1
",0.44072986
23855,"Nc1noc(-c2ccoc2)c1Br
",0.44072977
1464,"CCC1(CC)CC[NH+]([C@H]2CC[C@@](CO)([NH2+]C)C2)C1
",0.4407297
7437,"COc1cc(O)cc(Br)c1OC
",0.44072962
15739,"C[C@H]1C[C@@H]([NH2+]CC2CCC2)CC(C)(C)C1
",0.44072962
29449,"COCC[NH+](C)[C@H](C)[C@@H](C)C(=O)[O-]
",0.44072962
11544,"Cc1c(Br)cc(C(=O)[O-])c(C)c1C
",0.44072962
36992,"CC(C)(C(=O)[O-])C1CCCCC1
",0.4407296
31014,"CC[NH2+]CCN(C)C[C@H]1CCC[NH+]1CC
",0.4407295
15863,"[NH3+]Cc1ccc2c(c1)OCCO2
",0.44072935
15665,"C1CC[NH2+][C@](C2CC2)([C@@H]2CCOC3(CCCC3)C2)CC1
",0.44072926
35813,"C[NH+](C)CCO[C@@H]1C[C@@H]2CC[C@@]1(C)C2(C)C
",0.4407292
35848,"CCNC(=O)C[C@@H](C[NH3+])N(C)CC
",0.44072908
28072,"C[C@@H]1[C@@H]([NH3+])CCN(C[C@@H]2CCOC2)[C@@H]1C
",0.44072902
23483,"CCS(=O)(=O)CCN(C)C(=O)C(C)C
",0.440729
23261,"Cc1cc(Cl)c(Br)cn1
",0.44072893
2576,"C[C@@H]1C[NH+]([C@@H](C)/C(N)=N/O)C[C@@H]1C
",0.4407289
4189,"CC(C)[C@H](C(=O)[O-])[NH+]1CC2(CCCCCC2)C1
",0.4407289
20911,"C[NH2+][C@H](COC(C)C)c1ccc(Br)cc1
",0.4407287
1336,"O=C(C[NH+]1CCNCC1)N[C@@H]1CCS(=O)(=O)C1
",0.44072866
869,"CCC1(CC)CCN(C(=O)CS)C1
",0.44072852
38551,"CC(C)(C)OC(=O)NC1C(C)(C)C([NH3+])C1(C)C
",0.44072852
3039,"C/C(=N\O)c1ccc([N+](=O)[O-])cc1
",0.44072852
10179,"CC[NH2+][C@H]1C[C@H](C)C[C@H](C)[C@@H]1N(C)C[C@@H]1CCC[NH+]1C
",0.44072852
25438,"CCCCS(=O)(=O)N1CCCCCC1
",0.44072852
33941,"CC[C@](C)([NH3+])C(=O)N(C)CC1CC([O-])C1
",0.4407285
27905,"CCCC[NH2+]C[C@@H]1CCC[NH+]2CCCC[C@H]12
",0.4407285
32854,"[NH3+][C@H]1CCCCC[C@H]1C(=O)NCC1CCCCC1
",0.44072843
20244,"CCCc1noc(C([NH3+])(CC)CC)n1
",0.44072837
17215,"Fc1ccc(Cl)cc1[S-]
",0.44072834
20243,"N=Cc1ccc(Sc2ccc(Cl)cc2)cc1
",0.44072825
27069,"CCCCn1nnc(N)c1CCC
",0.44072825
21106,"CC[C@H](COC)[NH2+]C[C@H](C)[S@](C)=O
",0.4407282
14994,"CCOC1=C(Br)C(=O)CC1
",0.44072816
26952,"Cc1nc(N)ncc1[C@H](C)[NH3+]
",0.44072816
21454,"O=c1[nH]/c(=C(/Br)c2ccccc2)c(=O)[nH]/c1=C(\Br)c1ccccc1
",0.44072816
7254,"C[NH2+][C@@]1(C(=O)[O-])CCC[C@H]([NH+]2CCCCCC2)C1
",0.44072807
36202,"C[C@H]1C[C@](O)(CCC(F)(F)F)CS1
",0.440728
20700,"C#C[C@H](C)Oc1ccc(C)cc1
",0.44072795
3852,"CCOC(=O)N[C@H](C)C(=O)[O-]
",0.44072795
34048,"N#Cc1ccc([C@@H](O)C(F)(F)F)cc1
",0.44072795
34874,"C[C@H]1[C@@H]([NH3+])CCN(CC2CC[NH+](C)CC2)[C@@H]1C
",0.44072795
18619,"CC(C)C[C@@H](C)N(C)C(=O)C[NH+]1CCCCCC1
",0.44072783
15912,"CCCS[C@@H]1CCCC(C)(C)[C@H]1[NH3+]
",0.44072777
39278,"C=CCN/C(S)=N/C1CC(C)(C)[NH2+]C(C)(C)C1
",0.44072777
35246,"C=CCC[C@@H]([NH3+])[C@H]1CSCCO1
",0.4407276
25439,"C[C@H]([NH3+])C(C)(C)CN1CC[NH+](C)CC1
",0.44072753
27203,"CCC([NH3+])(CC)C(=O)N(CCC(=O)[O-])C(C)C
",0.44072744
38433,"O=C([O-])CC1CC[NH+](CCC(=O)NC2CC2)CC1
",0.4407274
20230,"C[C@H](Cc1ccc([N+](=O)[O-])cc1)C(=O)[O-]
",0.4407274
16099,"CC[C@H](O)[C@@H](C)[C@@H]1CCCCC[C@@H]1O
",0.44072735
24688,"C=C1CCCC(C)(C)[C@]12CC=C(C)CC2
",0.44072732
38587,"O=C([O-])CCCCC(=O)NC(=O)NC1CC1
",0.44072726
28009,"CC[C@H]1CCCC[NH+]1C[C@](C)([NH3+])CC
",0.44072726
19411,"CC[C@@H](C)N(C)C(=O)CC1CC[NH2+]CC1
",0.44072723
32284,"OCCSc1ccc(F)cc1
",0.4407271
9485,"C[C@H]1CCC[C@@H](N[NH+]2CCN(C)CC2)C1
",0.4407271
34040,"CC(=O)N(C)c1ccccn1
",0.4407271
8858,"COc1ccccc1[C@H](C(=O)[O-])[NH+](C)C
",0.44072708
22486,"CCC([NH3+])(CC)C(=O)N[C@@H]1C[C@H]1C
",0.44072703
30100,"CC[NH2+][C@@H](C1CCC(C)CC1)[C@@H](C)OC
",0.44072694
10641,"CC[C@@H]1CCCC[NH+]1CC(CC)(CC)CS
",0.44072685
4777,"C[C@H]1C[C@H](NCCS(=O)(=O)C(C)(C)C)C[NH+]1C
",0.44072682
8148,"CC[C@@H]([NH2+]C1C(C)(C)C1(C)C)c1ccc(O)cc1
",0.44072667
17546,"CCC[C@@H]1CC[C@@H]([NH3+])[C@H](C[NH+](C)CC(C)(C)O)C1
",0.4407266
39703,"COC(=O)NC(=O)C[NH+]1C[C@H](C)[C@@H](C(=O)OC)C1
",0.4407266
5320,"O=C([O-])[C@@]1(Cl)C[C@@H]2CC[C@H]1C2
",0.44072652
15801,"NOc1ccc([N+](=O)[O-])cc1Br
",0.4407265
36716,"Cc1cc(O)cc([N+](=O)[O-])c1
",0.4407265
6520,"O=C([O-])CC[NH2+][C@H]1CS(=O)(=O)C[C@H]1O
",0.4407264
26549,"C[NH+]1C(C)(C)N(O)C(c2ccccc2)(c2ccccc2)C1(C)C
",0.44072634
20335,"C=CCNC(=O)C(=O)NCCC[NH+](C)C
",0.44072634
10354,"CC1CCN(C(=O)C[NH2+]C2CC2)CC1
",0.44072628
11926,"CS(=O)(=O)c1ccc(C2CC([O-])C2)cc1
",0.44072625
12183,"COCN(c1ccccc1)c1ccccc1
",0.44072625
34162,"C[C@]12CC[C@@]3(C)OCC(CO)(CO1)N23
",0.44072625
1772,"C/[NH+]=C(\N[C@H]1C[C@@](C)(OC)C1(C)C)NC(C)(C)C
",0.4407262
6446,"CCOC(=O)c1nc(C)no1
",0.44072616
24768,"CC(C)OCC[NH+]1CCCC[C@@H]1[C@@H](C)O
",0.44072598
8626,"CC(C)(C)[C@H](C#N)c1ccccc1
",0.44072592
30726,"C[C@@H](O)CCC(=O)NC[C@H](C)CCO
",0.44072592
4906,"CC1C[NH+]([C@H]2COC[C@@H]2C(=O)[O-])C1
",0.44072592
476,"CC(C)c1ccccc1[C@H](N)C[NH3+]
",0.44072586
35108,"O=C([O-])c1[nH]nc2c1CCC2
",0.44072583
32151,"C[NH2+]Cc1ccccc1OC(C)C
",0.44072577
27175,"C[NH2+][C@H]1[C@@H](C[NH+]2CCC(C(C)(C)C)CC2)CCC1(C)C
",0.44072568
24464,"CC(C)(O)C(=O)Nc1ccccc1
",0.44072568
37478,"CC(C)[NH2+]C[C@@H](C)C(=O)OC(C)(C)C
",0.44072565
32344,"O=CO[C@H]1CC[C@@H]2CCCC[C@@H]2C1
",0.44072565
19610,"c1cc([C@@H]2C[C@H]2C[NH2+]C2CC2)ccc1C1CC1
",0.44072565
12903,"CCc1ccc(CC2(C)C[NH2+]C2)s1
",0.4407256
19385,"Cc1ccc([C@H](C[NH3+])S(=O)(=O)c2ccc(C)cc2)cc1
",0.44072556
39176,"Cc1nc(C(F)(F)F)nc(C2=CN=NC2)c1C
",0.44072548
7398,"CCC[NH+]1CCN(CC(C)(C)CS)CC1
",0.44072536
30776,"O=C(CCC1CCCCC1)NNC(=O)C1CCC1
",0.44072536
31093,"O=C([O-])CCNC(=O)C1CCCC1
",0.44072536
9662,"CCOn1c(=O)c(=O)n(OCC)c2ccccc21
",0.44072524
25582,"CC[C@H]([NH2+][C@@H]1CCCC1(C)C)C(=O)[O-]
",0.44072524
18974,"CC(C)[NH+](C1CCCC1)C1C[C@@H](C)O[C@H](C)C1
",0.44072518
25384,"CCOC(=O)[C@@](C)(O)C(CC)CC
",0.44072515
17977,"Cc1cccc(C)c1OC1C[NH2+]C1
",0.44072515
16577,"CC1(C)CC[C@H](S(=O)(=O)C2CCOCC2)[C@H]1[NH3+]
",0.440725
2784,"CC(C)(C)c1cc2c(c(C(C)(C)C)c1)OCCOCCOCCOCCO2
",0.44072482
31630,"S=C(NCC1CCCCC1)NC1CCCCCC1
",0.44072482
14947,"CC[C@H]1C[NH2+][C@H](C(C)(C)C)CN1CC1C(C)(C)C1(C)C
",0.44072473
3971,"CC(C)[NH2+]CC/C=C/[C@H]1CCC[C@H](C)C1
",0.44072473
3536,"C=CC[C@](C)(O)C[NH2+]CC(C)C
",0.44072467
2175,"CCCC1C[NH+]([C@H](C)[C@H]2CCC[NH2+]C2)C1
",0.44072464
939,"C[C@H](CCO)C[NH2+]CCC(C)(C)O
",0.44072458
31841,"COC[C@H](C)NC(=O)N[C@H](C)CSC
",0.44072458
17004,"C[C@@H](O)CNC(=O)NC[C@H]1CCS(=O)(=O)C1
",0.44072452
2291,"Cc1nn(CC[C@H]2CCC[C@H]2[NH3+])c(C)c1C
",0.44072452
14424,"C1CC[NH+]2CCCN([C@@H]3CC[NH+]4CCC[C@H]34)C[C@@H]2C1
",0.4407245
29517,"c1cnc(CC2CC[NH2+]CC2)nc1
",0.44072443
17387,"Cc1ccc(F)c(Br)n1
",0.44072443
7605,"C/C(C(=O)[O-])=C1/CCCSC1
",0.4407244
21786,"CC1(C)CSC[C@](C#N)(N2CCCCC2)C1
",0.4407244
16206,"C=C(C)[C@@H]1CC(N)=C(C(C)=O)C1
",0.44072434
2488,"CCN1CC[NH+](C2C[C@H](C)C[C@@H](C)C2)CC1
",0.4407243
24385,"C=C(C)[C@@H](O)c1cc(F)c(F)c(F)c1
",0.4407241
12208,"C[NH+](C)CCC1=CC[C@@H]2C[C@H]1C2(C)C
",0.440724
11298,"O=C([O-])[C@H]1C=C[C@H](NC(=O)C23CC4CC(CC(C4)C2)C3)C1
",0.440724
4117,"O=C1CCC(=O)N1C[C@H]1C[C@@H]2CC[C@H]1C2
",0.44072393
27836,"C[C@@H]1CC[C@H]([NH+]2[C@@H](C(=O)[O-])C[C@H]3CCCC[C@H]32)C1
",0.4407238
11766,"CCCC1(Cc2c(C)cc(C)cc2C)C[NH2+]C1
",0.4407238
25911,"[O-][N+]1=C(c2ccccc2)C(c2ccccc2)=[N+]([O-])[C@@H]2CCCC[C@H]21
",0.44072375
6999,"Cc1cc(CCO)ccc1Br
",0.4407236
7709,"CCN[C@@H]1[C@H]([NH+]2CCC[C@H]3CCC[C@@H]32)CCC1(C)C
",0.4407236
28982,"CCCCC[C@@H](C)[NH2+][C@H]1CC[C@H]([NH3+])C1
",0.4407236
24697,"CN(/C(N)=[NH+]/N)C1CCC(C)(C)CC1
",0.4407236
34417,"C[NH+](C)CCSc1ncccc1N
",0.4407236
37258,"CC[C@H](O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
",0.44072357
20326,"CCCC(=O)NC1CCCCC1
",0.44072357
18665,"O=c1[nH]cnc2[nH]c(Br)nc12
",0.4407235
20366,"CC[NH+]1CCN(CCCl)CC1
",0.4407235
29556,"Fc1ccc(C2CC[NH2+]CC2)cc1F
",0.44072348
5198,"C[C@H]1SCCC[C@@]1(C(=O)[O-])[NH+]1CCCC1
",0.44072348
2237,"CCC(CC)(NC(=O)N(C)CCS(C)(=O)=O)C(=O)[O-]
",0.44072348
29077,"C[C@@H]1C[NH+](CCc2ccc(N)cc2)C[C@H]1C
",0.44072342
7140,"Cn1nccc1CBr
",0.44072342
5197,"[NH3+][C@]1(CO)CC[C@@H]([NH+]2CCC[C@@H]3CCC[C@H]32)C1
",0.44072342
21383,"CCN(CC)C(=O)CC1(C(=O)[O-])CCCCCCCCCCC1
",0.44072333
31401,"COC(C)(C)c1noc(CC(C)(C)[NH3+])n1
",0.44072333
12080,"CO[C@H](C)c1ncc(C=O)cn1
",0.44072327
16807,"CC1=C(C)C(=O)N([C@@](C)(C(=O)[O-])C(F)(F)F)C1=O
",0.44072327
28746,"CC(C)Cn1cncc1CCl
",0.44072318
33702,"[NH3+]C1(CC(=O)N2CCC[NH2+]CC2)CCC1
",0.44072306
7148,"CC(C)CC(=O)OC[C@H]1CC[NH2+]C1
",0.440723
28474,"C[C@@H](C[NH3+])Cc1nccs1
",0.44072297
33374,"O=C([O-])CC[P@@](=O)([O-])C[NH+]1CCCCC1
",0.44072285
24346,"O=C([O-])/C=C/c1ccc(I)cc1
",0.44072285
16246,"C=C1C=CC(NC(=S)NC)=CC1
",0.44072285
31852,"CC[C@](C)([NH3+])C[NH+](C)C1CCC(C)(C)CC1
",0.44072285
12945,"C=C(C)[C@@](C)(O)c1ccc(Cl)cc1
",0.44072273
22068,"COC[C@@H](N)C(C)(C)[NH+]1CCCC1
",0.44072267
30647,"O=C(N[C@@H]1CC[C@@H]2CCCC[C@@H]2C1)C1CC1
",0.44072264
3394,"O=C1c2ccccc2[C@@H]2C(=O)c3ccccc3[C@H]12
",0.4407225
22518,"CC[C@H]1C[NH2+][C@H](C(C)C)CN1C1C(C)(C)C1(C)C
",0.4407225
28109,"CCCC[C@@H](C)[NH2+][C@H]1CC(C)(C)OC1(C)C
",0.4407224
13536,"C[C@H](NC(N)=O)C(=O)N[C@@H](CO)C(=O)[O-]
",0.4407224
39651,"CC(C)CS(=O)(=O)N(C)CC(C)(C)O
",0.44072235
14261,"CCC(CC)C(=O)Nn1cnnc1
",0.44072232
36086,"CCCOCCO[C@H]1CCCC(C)(C)[C@H]1[NH3+]
",0.44072232
6199,"Brc1ccnc2ccccc12
",0.44072226
5960,"Brc1ccc(/C=N\n2cncn2)cc1
",0.44072217
21066,"CC(C)(C)C(=O)NNC(=O)C(O)(c1ccccc1)c1ccccc1
",0.44072214
37370,"C[C@H]1CCC[C@@]1(O)C1(C#N)CCCCC1
",0.44072214
11993,"C/C(=N/O)C(=O)O[C@H]1C[C@@H](C)CC[C@@H]1C(C)C
",0.44072208
27523,"N#C[C@H](c1ccccc1)N(Cc1ccccc1)Cc1ccccc1
",0.44072205
33048,"CC1(C)C[C@@H](N=C=S)CCO1
",0.44072193
35354,"CC[C@H](C[NH3+])[C@@](C)(O)CCOC
",0.44072193
1452,"CC1(C)CCC[C@]([NH3+])([C@@H]2CCOC3(CCCCC3)C2)C1
",0.44072193
5795,"C[C@H]1[C@H](C(=O)[O-])CC[NH+]1[C@@H]1CCCC1(C)C
",0.44072193
8030,"C=CC[NH2+]Cc1ccc(C)o1
",0.44072193
7119,"CCN[C@@H](C#N)CC(=O)NC(C)C
",0.44072193
38601,"CC[NH2+][C@@H]1[C@H]([NH+](CC)CC)CCCC1(C)C
",0.4407219
29843,"C[NH2+]C[C@@H]1CCCO[C@H]1C(C)(C)C
",0.4407219
15465,"O=C1CSC([N-]N/C=C2/C=CC=CC2=O)=N1
",0.44072184
15120,"CCC[NH2+]CC[C@@H](C)[NH+]1C[C@@H](C)[C@@H](C)C1
",0.44072184
23170,"O=C(C[C@H]1CCS(=O)(=O)C1)N(CC1CC[NH2+]CC1)C1CC1
",0.44072175
24008,"CC1(C)C[C@@](C#N)(NC2CCCC2)C(C)(C)O1
",0.44072175
25180,"COC(=O)CNC(=O)[C@@](C)(N)C(F)(F)F
",0.44072175
7376,"CCO[C@H](C)C(=O)OCC(=O)NC(C)C
",0.44072175
8992,"CC[C@@H](C)C[NH+](CC)C[C@@H]1C[C@H](C)CC[C@@H]1[NH2+]C
",0.44072172
8373,"C#CC[n+]1c(C)sc2ccccc21
",0.44072172
35228,"O=C(Cl)[C@H](Cl)c1ccccc1
",0.44072163
20103,"C[C@]([NH2+]C[C@H]([O-])C(F)(F)F)(C(=O)[O-])C(F)(F)F
",0.44072157
17155,"CS(=O)(=O)CCSc1c(F)c(F)nc(F)c1F
",0.44072157
21503,"CC1(C)[C@H]2CC[C@@H](O)[C@@]3(C)CC[C@](C)(O)[C@H]3[C@H]21
",0.44072148
28270,"C[C@@H]1C[NH2+]C[C@H](c2cc(F)cc(F)c2)O1
",0.44072148
10378,"C[C@H]1CCC[C@](C[NH3+])(C2([O-])CCC2)C1
",0.44072148
21816,"COCC[C@H](C)C(=O)N[C@@H](C)COC
",0.44072142
39413,"CCC1CCC(C[NH3+])([NH+](C)[C@@H](C)CC)CC1
",0.44072142
34287,"C[NH2+][C@@H](C[NH3+])c1ccc(F)c(Br)c1
",0.4407214
34608,"CCc1cccc(C(F)(F)F)c1
",0.4407214
20944,"CC(C)[C@@H](CO)NC(=O)CC(C)(C)CC(=O)[O-]
",0.4407214
1372,"Cc1cc(C)cc(OCCC#N)c1
",0.44072133
5952,"CCC[NH+]1CCC(N(C)CCS(N)(=O)=O)CC1
",0.4407213
34465,"CCCCC[C@@H]([NH2+]C)c1ccc(F)cc1
",0.4407213
17533,"CCCOC[C@@H]([NH3+])[C@H]1COCCO1
",0.4407213
29917,"COc1ncc(C#N)c(OC)n1
",0.44072124
4660,"CC[C@@H]1CCC[NH+]([C@@H]2CCC(C)(C)[C@@H]2N)CC1
",0.4407212
22462,"COS(=O)(=O)Cc1ccccc1
",0.4407212
13849,"CCC[C@H](CC)NS(=O)(=O)CCO
",0.44072115
21022,"CN[C@](C)(C#N)C[C@@H](C)SC[C@@H](C)CO
",0.44072115
11630,"[NH3+][C@H]1CC[C@@H]([NH2+]C[C@@H]2CCCCO2)C1
",0.44072106
36253,"C=CC[C@]1(O)CCO[C@](C)(CC)C1
",0.44072106
24280,"C[C@H]1C[NH+]2CCC[C@@H]2CN1C[C@@H]1CC[C@@H]2CCCC[C@@H]2[NH2+]1
",0.44072098
37408,"CCC[NH2+][C@@H]1CCC[C@H]([NH+]2CCC[C@H](CC)CC2)C1
",0.44072092
39193,"CCC([NH3+])(CC)CN1CCN(S(C)(=O)=O)CC1
",0.4407209
12642,"CCOCCN(C)C(=O)C(C)(C)CC
",0.44072083
28521,"C#C[C@H](CO)[NH2+]Cc1ccccc1
",0.44072083
32830,"CC(C)[NH+]1CCC[C@H]1CC(=O)[O-]
",0.44072068
24738,"C[C@@H](C[NH+]1CCCCC1)[NH2+][C@@H]1CCCS[C@@H]1C
",0.44072065
14496,"CC(C)(C)C[C@H](C[NH3+])c1ccncc1
",0.4407206
12165,"Cc1noc(C)c1NC(N)=O
",0.4407206
26265,"COC1CCN([C@H]2CCC[C@H]([NH3+])C2)CC1
",0.4407205
29408,"Brc1ccc(-n2cnnn2)nc1
",0.44072047
11795,"C[C@H]1CCC[C@H](C(C)(C)C(=O)[O-])C1
",0.44072047
1504,"Nc1cc2[nH]c(=O)[nH]c2cc1Br
",0.44072038
14876,"CNC(=O)CC[NH+]1CCC(OC)CC1
",0.44072038
